Primary ASIN,Product Title,Rating,Global Ratings,Global Reviews,Product URL,Review No.,Variant ASIN,Variant Details,Review URL,Reviewer Name,Reviewer Profile,Review Rating,Reviewed In,Review Date,Review Title,Review Description,Helpful Vote,Verified Purchase
B01FOAFWLW,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino, latte. ECAM35015B Dinamica",4.4 out of 5,1169,406,https://www.amazon.com/Delonghi-super-automatic-adjustable-cappuccino-ECAM35015B/dp/B01FOAFWLW/ref=cm_cr_arp_d_product_top?ie=UTF8,11,N/A,N/A,N/A,Jackie innis,N/A,3.0 out of 5 stars,the United Kingdom,"March 26, 2022",N/A,"spent a lot of time and energy researching for a good quality coffe maker. i didnt find it with this make im afraid.I was disappointed with the highly plasticised material used, even though Delonghi described it as stainless steel, i think they meant to say the drip tray cover was stainless steel…. that was my first impression and wanted to return on that basis alone.However; it did look smart and i did like the look of it, plastic aside, i liked the way the spouts slid up and down to accommodate for different size cups, even though it was plastic. The bean grinder apartment was large enough to hold a regular size pkt of beans and i liked the noise it made grinding them, frightened the life out of me first time though.Despite this, it wasnt for me, the wholle coffee making experience didnt satisfy me. by the time i had managed to froth the milk for a simple cappuccino, the coffee had losted its heat, i like mine a lot hotter than it produced, even though i had set the temperature. the frother i think had a set timer to do the job, 27 sec if i recall, so it wasnt hot enough for me and had to wait to heat it up again, before re steaming it. still wasnt impressed.  Much happier with my new different machine…… love at first sight, first taste and the froth was like cream………thats for another review",N/A,Yes
B01FOAFWLW,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino, latte. ECAM35015B Dinamica",4.4 out of 5,1169,406,https://www.amazon.com/Delonghi-super-automatic-adjustable-cappuccino-ECAM35015B/dp/B01FOAFWLW/ref=cm_cr_arp_d_product_top?ie=UTF8,12,N/A,N/A,N/A,Brian,N/A,2.0 out of 5 stars,the United Kingdom,"October 8, 2021",N/A,the amount of coffee in the cup is fixed. I had to return the machine because the long coffee option produced only a very strong expresso.,One person found this helpful,Yes
B01FOAFWLW,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino, latte. ECAM35015B Dinamica",4.4 out of 5,1169,406,https://www.amazon.com/Delonghi-super-automatic-adjustable-cappuccino-ECAM35015B/dp/B01FOAFWLW/ref=cm_cr_arp_d_product_top?ie=UTF8,13,N/A,N/A,N/A,Steve,N/A,5.0 out of 5 stars,the United Kingdom,"December 26, 2021",N/A,"Replacement machine from our delonghi cappuccino which eventually gave up the ghost (it did deliver 98,000 perfect coffees over a 6 year period)This is an updated model with the same perfect coffee...its brilliant.",N/A,Yes
B01FOAFWLW,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino, latte. ECAM35015B Dinamica",4.4 out of 5,1169,406,https://www.amazon.com/Delonghi-super-automatic-adjustable-cappuccino-ECAM35015B/dp/B01FOAFWLW/ref=cm_cr_arp_d_product_top?ie=UTF8,14,N/A,N/A,N/A,Denisa Elena Adam,N/A,5.0 out of 5 stars,the United Kingdom,"December 2, 2021",N/A,I bought this coffee machine as a gift for a friend! Highly recommended !!! My friend says it's the best coffee machine.  Easy to clean 👌,One person found this helpful,Yes
B01FOAFWLW,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino, latte. ECAM35015B Dinamica",4.4 out of 5,1169,406,https://www.amazon.com/Delonghi-super-automatic-adjustable-cappuccino-ECAM35015B/dp/B01FOAFWLW/ref=cm_cr_arp_d_product_top?ie=UTF8,15,N/A,N/A,N/A,Glenn,N/A,5.0 out of 5 stars,the United Kingdom,"November 20, 2021",N/A,Does what it says on the tin. Makes excellent coffee.,N/A,Yes
B01FOAFWLW,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino, latte. ECAM35015B Dinamica",4.4 out of 5,1169,406,https://www.amazon.com/Delonghi-super-automatic-adjustable-cappuccino-ECAM35015B/dp/B01FOAFWLW/ref=cm_cr_arp_d_product_top?ie=UTF8,16,N/A,N/A,N/A,Kjerome938,N/A,5.0 out of 5 stars,the United Kingdom,"January 16, 2022",N/A,"Fantastic bean to cup coffee machine, good value.",N/A,Yes
B01FOAFWLW,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino, latte. ECAM35015B Dinamica",4.4 out of 5,1169,406,https://www.amazon.com/Delonghi-super-automatic-adjustable-cappuccino-ECAM35015B/dp/B01FOAFWLW/ref=cm_cr_arp_d_product_top?ie=UTF8,17,N/A,N/A,N/A,Amazon Customer,N/A,4.0 out of 5 stars,the United Kingdom,"December 31, 2021",N/A,"Love it, however it’s just not hot enough for us. We have unfortunately accustomed ourselves to scolding hot coffee prior to getting this machine so my advice: warm those cups and steam that milk just a little bit longer!",N/A,Yes
B01FOAFWLW,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino, latte. ECAM35015B Dinamica",4.4 out of 5,1169,406,https://www.amazon.com/Delonghi-super-automatic-adjustable-cappuccino-ECAM35015B/dp/B01FOAFWLW/ref=cm_cr_arp_d_product_top?ie=UTF8,18,N/A,N/A,N/A,Marie Skinner,N/A,5.0 out of 5 stars,the United Kingdom,"February 13, 2022",N/A,Use this every day great coffee,N/A,Yes
B01FOAFWLW,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino, latte. ECAM35015B Dinamica",4.4 out of 5,1169,406,https://www.amazon.com/Delonghi-super-automatic-adjustable-cappuccino-ECAM35015B/dp/B01FOAFWLW/ref=cm_cr_arp_d_product_top?ie=UTF8,19,N/A,N/A,N/A,Käufer,N/A,2.0 out of 5 stars,Germany,"January 13, 2019",N/A,"Nach knapp 10 Jahren Jura , musste jetzt eine neue her.Bei diesen tollen Bewertungen, kann man ja nicht viel falsch machen - naja ...Wie schon öfters hier erwähnt - der Wasserverbrauch bei den Spülgängen ist enorm. Unsere Jura verbrauchte wesentlich weniger und man konnte auch einen Spülgang (danach) abstellen.Wäre aber auch noch ok, wenn der Kaffee schmecken würde. Wir haben bis jetzt 5 verschiedene handelsübliche (höherwertige) Sorten getestet und kommen zu keinem guten Ergebniss. Klar könnte ich jetzt noch einen Superkaffee aus einer Rösterei testen (werde ich wahrscheinlich auch noch), aber uns hat der Kaffee vorher ja auch geschmeckt.Ja, macht tolles ""Crema"", bringt mir aber nichts, wenn er nicht schmeckt.Ab Stufe 3 beim Mahlwerk, kommt der Kaffee nur mehr tröpfchenweise. Für was habe ich die Einstellung, wenn ich sie nicht niedriger nutzen kann?Als ich die Rezensionen durchging, dachte ich die Leute hier sind kleinlich punkto zerkratzter Ablage - war sofort nach der ersten Tasse zerkratzt.Beschreibe hier die Type 350.15.B. Diese besitzt nur eine Digitalanzeige, keine alphanumerisches Anzeige.Keine Ahnung was die nächste Espresso Maschine wird - DeLonghi aber nicht mehr.",19 people found this helpful,Yes
B01FOAFWLW,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino, latte. ECAM35015B Dinamica",4.4 out of 5,1169,406,https://www.amazon.com/Delonghi-super-automatic-adjustable-cappuccino-ECAM35015B/dp/B01FOAFWLW/ref=cm_cr_arp_d_product_top?ie=UTF8,20,N/A,N/A,N/A,Amazon Customer,N/A,5.0 out of 5 stars,the United Kingdom,"December 29, 2021",N/A,This machine makes lovely coffee and is easy to use and clean. Highly recommend,N/A,Yes
B01FOAFWLW,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino, latte. ECAM35015B Dinamica",4.4 out of 5,1169,406,https://www.amazon.com/Delonghi-super-automatic-adjustable-cappuccino-ECAM35015B/dp/B01FOAFWLW/ref=cm_cr_arp_d_product_top?ie=UTF8,21,N/A,N/A,N/A,Amazon Customer,N/A,1.0 out of 5 stars,the United Kingdom,"January 8, 2022",N/A,Grinder stuck in one positionI wouldn’t recommend buying this product on Amazon - no option for replacement available so had to return,N/A,Yes
B01FOAFWLW,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino, latte. ECAM35015B Dinamica",4.4 out of 5,1169,406,https://www.amazon.com/Delonghi-super-automatic-adjustable-cappuccino-ECAM35015B/dp/B01FOAFWLW/ref=cm_cr_arp_d_product_top?ie=UTF8,22,N/A,N/A,N/A,Daniel,N/A,5.0 out of 5 stars,Germany,"June 8, 2020",N/A,"Ich kann jedem diesen Kaffeevollautomaten von DeLonghi wärmstens ans Herz legen. Uns hat vor allem das edle Design und die Tatsache überzeugt, dass man hier kein integriertes Milchsystem hat. Wir wollten es vermeiden, dass es aufgrund der Milch zur Bakterienbildung kommt. Trotz regelmäßiger Säuberung ist das ja leider nicht wirklich auszuschließen.Die Maschine wurde pünktlich geliefert und war schnell in Betrieb genommen.Der Kaffee schmeckt wirklich großartig und es lassen sich diverse Kaffeestärken und Kaffeetypen zubereiten. Mit einem externen Milchaufschäumer (den man besser reinigen kann) eben auch Cappuccino oder Milchkaffee.Das einzige, was ein wenig nervig ist, ist die Entkalkung des Gerätes. Hierfür natürlich zwecks Garantie nur den originalen DeLonghi Entkalket verwendet. Aber trotzdem dauert der gesamte Prozess gut 1h. Mussten wir in einem Jahr jetzt zweimal machen. Hoffentlich wird es nicht noch häufiger.Über die Haltbarkeit kann ich auch schon was sagen. Nach einem Jahr noch keinerlei Probleme und der Vollautomat von DeLonghi, den wir auf der Arbeit nutzen (mindestens 100-200 Tassen am Tag) läuft nun schon seit 5 Jahren ohne Probleme.Ich kann das Gerät wirklich empfehlen, man bekommt eine edle Kaffeemaschine, einen super Geschmack, einfache Bedienung zu einem fairen Preis.",9 people found this helpful,Yes
B01FOAFWLW,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino, latte. ECAM35015B Dinamica",4.4 out of 5,1169,406,https://www.amazon.com/Delonghi-super-automatic-adjustable-cappuccino-ECAM35015B/dp/B01FOAFWLW/ref=cm_cr_arp_d_product_top?ie=UTF8,23,N/A,N/A,N/A,Amazon Customer,N/A,5.0 out of 5 stars,the United Kingdom,"April 1, 2022",N/A,Easy to use and maintain!,N/A,Yes
B01FOAFWLW,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino, latte. ECAM35015B Dinamica",4.4 out of 5,1169,406,https://www.amazon.com/Delonghi-super-automatic-adjustable-cappuccino-ECAM35015B/dp/B01FOAFWLW/ref=cm_cr_arp_d_product_top?ie=UTF8,24,N/A,N/A,N/A,Heinz Bremerhaven,N/A,1.0 out of 5 stars,Germany,"January 13, 2020",N/A,"Leider funktionierte das Mahlwerk nicht. Kaffeebohnen fielen ungemahlen direkt in den Auffangbehälter. Dieses ist mein erster Kaffeevollautomat. Mann kann nur eine Tasse Kaffee oder 2 Tassen Espresso gleichzeitig brühen. Von daher kann man das Gerät nur zu zweit benutzen. Bei mehreren Gästen untauglich. Wenn man den Preis bedenkt, ist eine herrkömliche Kaffeemaschine wesentlich besser geeignet. Das Handling mit den verschiedenen Kaffeesorten ist auch sehr umständlich. Für jede Kaffeesorte eine extra Packung griffbereit hinstellen, ist nicht effektiv. Hier wären Portionsbehälter in der Maschine sehr sinnvoll. Ich konnte das Gerät erst nach 4 Stunden intensivem Lesen erstmals benutzen. Kann natürlich auch an mir liegen? Insgesamt für meine Bedürfnisse zum Kaffee trinken nicht geeignet, zu umständlich und zu teuer. Kaffee kann nicht so viel besser schmecken (Gegenüber herrkömlicher Kaffeemaschiene) um das alles zu kompensieren. Das Gerät sende ich zurück, da fehlerhaft. Gut ist der Kundendienst, den man kontaktieren kann, wenn man technische Probleme hat. Nur das half auch nicht.",13 people found this helpful,Yes
B01FOAFWLW,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino, latte. ECAM35015B Dinamica",4.4 out of 5,1169,406,https://www.amazon.com/Delonghi-super-automatic-adjustable-cappuccino-ECAM35015B/dp/B01FOAFWLW/ref=cm_cr_arp_d_product_top?ie=UTF8,25,N/A,N/A,N/A,Markus,N/A,5.0 out of 5 stars,Germany,"March 7, 2020",N/A,"Die Maschine macht einen sehr guten Kaffee! Ich habe bei meiner große Tasse (320ml) den Kaffee so eingestellt, dass die Maschine einfach mehr Kaffeebohnen hernimmt und da schmeckt der Kaffee nicht wie bei anderen Maschinen wässrig! Die Einstellmöglichkeiten (Aroma und Kaffeemenge sind ideal und simpel). Die Reinigung ist kinderleicht. Was mich aber schon stört ist, dass die Maschine auch dann einen Kaffee zubereitet, wenn für den Kaffee zu wenig Wasser im Behälter ist. Dann stoppt die Zubereitung bei der Hälfte und man muss für den Rest wieder einen kleineren Kaffee drauflassen! Aber sonst eine echt tolle Maschine für das Geld! Ich kann diese Kaffeemaschine nur wmpfehlen!",6 people found this helpful,Yes
