Primary ASIN,Product Title,Rating,Global Ratings,Global Reviews,Product URL,Review No.,Variant ASIN,Variant Details,Review URL,Reviewer Name,Reviewer Profile,Review Rating,Reviewed In,Review Date,Review Title,Review Description,Helpful Vote,Verified Purchase
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,70,N/A,N/A,N/A,Delila K.,N/A,5.0 out of 5 stars,Germany,"August 2, 2019",N/A,"Habe die Maschine jetzt fast genau 2 Jahre. Bin sehr zufrieden. Macht für das Geld das was sie soll. Ich wollte bewusst keinen zusätzlichen Schnick-Schnack oder unnötige zusätzliche störanfällige Elektronik. Ich trinke im Allgemeinen meinen Kaffee schwarz. Den Milchaufschäumer habe ich noch nie benutzt. Keine Störungen oder Ausfälle bisher, bei ca 10 Tassen Kaffee täglich. Die Brüheinheit lässt sich herausnehmen zum Reinigen, die sonstigen einzelnen Teile gebe ich regelmäßig mit in die Spülmaschine. In das Innere des Geräts kommt man zum Reinigen teilweise nicht so gut. Der Wassertank könnte größer sein. Das Einzige das mich tatsächlich stört ist, dass es keine Anzeige gibt, wenn nicht mehr ausreichend Kaffeebohnen im Schacht sind. Lautstärke des Mahlvorgangs ist nicht so leise, wie bei Top-Maschinen, aber deutlich leiser als bei der Maschine die ich vorher hatte.Mein Fazit: Für diesen Preis habe ich einen sehr zuverlässigen Kaffeevollautomaten erhalten, würde das Gerät wieder kaufen.",N/A,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,71,N/A,N/A,N/A,Mamelao,N/A,5.0 out of 5 stars,Italy,"June 9, 2019",N/A,Dopo un primo periodo di circa due mesi pressoché Perfetto Hai incominciato a non erogare più il caffè dagli ugelli... ho contattato il servizio assistenza Amazon che trascorsi 17 giorni me ne ha inviato una nuova che ho tutt'ora e funziona benissimo... per cui Al di là del fatto che tutti i macchinari possono evidenziare difetti la cosa più importante è l'assistenza e in questo caso la De'Longhi con Amazon sono il top.... Consigliatissimo,One person found this helpful,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,72,N/A,N/A,N/A,Peter,N/A,1.0 out of 5 stars,Germany,"December 14, 2020",N/A,"Die Maschine habe ich seit 2 Jahren und sie ist in regelmäßigen Zeitabständen defekt. Zunächst war die Elektronik defekt, so dass sich die Maschine gar nicht mehr einschalten ließ. Nach der Reparatur war ein 3/4 Jahr später abermals die Elektronik defekt und alle LED-Leuchten blinkten auf. Eine Nutzung war auch hier nicht mehr möglich.Aktuell gibt das Gerät nur noch sehr wässrigen Kaffee mit einem hohen Anteil Kaffeesatz aus. Hierbei ist unerheblich, welchen Mahlgrad, Wassermenge etc. man einstellt. Die Qualität des Kaffees ist gleichbleibend wässrig und im Grunde ungenießbar. An den Bohnen kann es nicht liegen, da ich seit jeher dieselbe Sorte verwende. Im Ergebnis habe ich bisher nur ""Theater"" mit dem Gerät, daher keine Empfehlung meinerseits.",One person found this helpful,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,73,N/A,N/A,N/A,Smart,N/A,2.0 out of 5 stars,Spain,"September 16, 2018",N/A,"Llevaba unos meses con esta cafetera . Pero no he estoy conforme , debido a que en la bañarte de la bandeja aprecia cierta cantidad de residuos de café , y la otra parte caída a su recipiente que tiene , el café no salía muy caliente , cuando hacía un cafe de una sola taza , y teniéndolo al máximo, para prepara un café fuerte salía un poco aguado . Y use varias maracas de café , y aún así no estaba conforme como salía el café . Comprare la otra cafetera  D’longhi  Ecam 22.110B. Espero tener suerte que vaya bn",2 people found this helpful,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,74,N/A,N/A,N/A,Kristijan,N/A,5.0 out of 5 stars,Germany,"April 7, 2019",N/A,"Ich nutze diesen Kaffeevollautomaten täglich sehr oft und bin vollkommen zufrieden. Alle zu reinigenden Teile sind sehr einfach entnehmbar und können leicht geputzt werden. Die Leitungen sind dicht und in den Abtropfbehälter gelangt kaum Schmutz/Kaffeepulver. Sämtliche Einstellungen und Bedienungen sind der übersichtlichen Anleitung leicht zu entnehmen Für diesen Preis ist dieser Vollautomat kaum zu übertreffen. Das einzige Manko ist, dass er verglichen mit den Topgeräten von Jura und co. sehr laut ist.",N/A,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,75,N/A,N/A,N/A,gipizeta,N/A,5.0 out of 5 stars,Italy,"May 25, 2019",N/A,"L'ho presa un mesetto fa e la recensisco ora perché volevo provarla. Devo dire che fa degli ottimi caffè, praticamente come quelli del bar (anzi meglio di molti bar). Se proprio volessi trovare un difetto, è la temperatura del caffè: alla massima regolazione lo vorrei più caldo, ma mi rendo conto che è una esigenza tutta mia perché mi piace molto caldo. Altra cosa che non ho capito è quanto consuma (watt) se la lascio accesa senza la funzione ECO che la spegne dopo un pò di tempo. Questo perché accendendola e spegnendola, in effetti i lavaggi usano abbastanza acqua. Comunque la consiglio. Se usate le macchinette a capsule o cialde, ve la ripagate in fretta.",N/A,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,76,N/A,N/A,N/A,Paolo59,N/A,5.0 out of 5 stars,Italy,"February 1, 2020",N/A,"Macchiana acquistata in sostituzione di una Saeco arrivata a fine vita.Una volta trovata la giusta regolazione, secondo i propri gusti, di macinatura ed intensità fa un ottimo caffè, ovviamente molto dipende dalla qualità del caffè. Molto semplice la manutenzione e la pulizia. Come da altre recensioni, il consumo di acqua, dato il ciclo di pulizia iniziale e finale, è un po alto ma nulla di eccessivo.Comoda la possibilità di usare il caffè macinato, a volte un deca, senza dover usare la moka",N/A,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,77,N/A,N/A,N/A,NEUING,N/A,5.0 out of 5 stars,Italy,"February 19, 2020",N/A,"Sicuramente è molto comoda da usare ed intuitiva. Probabilmente dopo solo una settimana non siamo ancora riusciti a calibrare la quantità di caffè che a noi piace però siamo fiduciosi. Unica nota ""negativa"" è che effettivamente è un po' rumorosa però penso sia normale visto che deve macinare il caffè, fare un ciclo di lavaggio ogni volta ed altro..Amazon come sempre si è dimostrata un'azienda seria in quanto x un disguido la macchina  è arrivata qualche giorno dopo che io avessi inteso però l'assistenza clienti ha seguito la consegna fino alla fine x accertarsi che il tutto andasse comunque a buon fine.",N/A,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,78,N/A,N/A,N/A,HansiUrpils,N/A,5.0 out of 5 stars,Germany,"March 20, 2019",N/A,"Für das Gerät hatte ich mich zunächst wegen des Preises entschieden. Der schmeckte mir. Der damit produzierte Kaffee tut es aber auch. Viel viel teuere Maschinen verfügen über ein Steuerdisplay und evtl. auch Speichermöglichkeiten für verschiedene Einstellungen. Nicht so die Magnifica. Nur ein paar Knöpfe, Einstellrädchen und Lämpchen. Das wars schon. Also intuitiv ohne einen Blick in die gut gemachte Bedienungsanleitung wird man seinen Kaffeedurst nicht stillen können. Bis alle Einstellungen verstanden sind, braucht es etwas. Dafür erhält man aber einen guten Zugriff und Einblick in die Funktionsweise eines Kaffeeautomaten. Wer gerne experimentiert, der darf hier. Ist erst alles für den persönlichen Geschmack eingestellt, erhält man SEINEN Kaffee mit einem einzigen Tastendruck.",N/A,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,79,N/A,N/A,N/A,Domenico,N/A,5.0 out of 5 stars,Italy,"January 22, 2021",N/A,"L'articolo è arrivato nei tempi stabiliti , una volta messa in funzione , si è accertato che il caffè era veramente Buono con una crema da bar o forse meglio, ho voluto aspettare a commentare l'articolo per vedere se il caffè era di una bontà costante nel tempo e così è stato. Siamo veramente soddisfatti. La consiglio.",N/A,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,80,N/A,N/A,N/A,Jorge Fernandez Martin,N/A,4.0 out of 5 stars,Spain,"February 18, 2018",N/A,"Estábamos deseando adquirir una cafetera como esta. De momento estamos probando con diferentes cafés y aprendiendo a usarla, pero una vez le coges el punto hace un café increíble. Como nota negativa es bastante ruidosa y consume mucha agua, aunque lo del agua se entiende pues hace una limpieza cada vez que la enciendes y la paras lo que a mi entender alarga la vida de la cafetera. Un buen producto adquirido a un buen precio.",One person found this helpful,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,81,N/A,N/A,N/A,Rezessionator,N/A,5.0 out of 5 stars,Germany,"September 2, 2015",N/A,"Abgesehen davon das die De Longhi sehr günstig ist, macht sie einen feinen Kaffee und zu meiner Überraschung ist sie auch überhaupt nicht so laut wie in so manchen Rezensionen zu lesen ist, das war meine gösste Sorge. Ich habe zwar keine Nachbarn, aber selbst wenn, wäre das kein Problem sofern man von diesen nicht lediglich durch eine Rigipskartonplatte getrennt ist :-)Zuvor hatte ich ein ( genauso lautes :-)  ) Krups Gerät welches mich nach 5 Jahren im Stich gelassen hat ( ca 2 - 3 Tassen pro Tag ) , aber habe mich für die DeLonghi entschieden weil sie besser zu reinigen ist ( inkl. der  Brüheinheit ) und mich die Elektronik der Krups genervt hat ( jedesmal Zeit, Datum usw. einstellen wenn sie vom Strom getrennt war ).Die DeLonghi ist simpel aufgebaut, lässt sich gut sauber machen, sieht gut aus ist nicht lauter und vor allem schmeckt der Kaffee besser als bei dem vorherigen Krups Gerät.Abweichend vom Produktbild bekam ich das neuere Modell mit ECO Funktion gesendet.Update:inzwischen bestellte ich schon die dritte Maschine ( für mehrere Küchen ) und selbst die zuerst bestellte funktioniert noch immer tadellos. Inzwischen könnte man zwar Geräte mit Programmen usw erhalten, aber diese ist einfach genial weil sie so einfach zu bedienen und sehr gut zu reinigen ist. Vom Design her finde ich persönlich sie gut gelungen.",One person found this helpful,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,82,N/A,N/A,N/A,Sergiu,N/A,5.0 out of 5 stars,Germany,"November 24, 2014",N/A,"Dies ist die erste Kaffeemaschine die ich je gekauft habe. Trotz bin ich ein regelmäßig Kaffeetrinker und ich habe viele verschiedene Arten von Kaffee und von Vorbereitungen probiert. Ich habe mit der Maschine für ein paar Jahren Kaffee vorbereitet und die Maschine funktioniert immer noch einwandfrei.Ich würde sagen dass bei der Kaffeezubereitung der Kaffee selbst ein sehr wichtiger Faktor ist. Sie werden der unangenehme Geschmack billiger Arten von Kaffee unvermittelt fühlen, sowie wenn Sie mit zu wenige Bohnen Kaffee brauen.Die Cappucinodüse funktioniert wirklich gut vor allem mit fettreicher Milch.Im laufe der Zeit durch Versuch und Irrtum Sie werden lernen, wie man die verschiedenen Einstellungen ändert -- das Mahlen, von grob bis fein, die Wassermenge und selbstverständlich die Kaffeemengen die man verwendet -- und Sie werden die nahezu perfekte Kaffee machen.Ab und zu trinke ich einen Kaffee außerhalb meines Hauses, manchmal sind sie besser, manchmal nicht. Man sollte nicht vergessen dass dies nicht eine professionelle Maschine ist, aber auch nicht ein Einstiegsprodukt.Die Maschine wird Ihnen bekannt geben, wenn die Reinigung fällig ist -- Reinigung gegen Kalkar der sich in den Rohren sammelt; keine Sorgen, der Prozess ist sehr einfach. Empfehlenswert!",One person found this helpful,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,83,N/A,N/A,N/A,Josef Peters,N/A,5.0 out of 5 stars,Germany,"November 2, 2015",N/A,"Ich habe die Maschiene jetzt schon sechs Jahre, und habe diese jetzt auch für meinen. Vater gekauft, da ich so zufrieden bin. Die Qualität des Kaffees hängt natürlich immer zum großen Teil von der Qualität der Bohne ab. Da kann die ESAM auch keine Wunder bewirken. Ansonsten ist die Maschiene super einfach zu bedienen. Auch große Tassen werden dank der ""zwei Tassen Funktion"" richtig voll. Man muss also keine Sorgen haben, dass man nur halbe Tassen gezogen bekommt. Reinigen sollte man die natürlich regelmäßig ansonsten fängt Iwan der Kaffeesatz an zu schimmeln. Aber das geht auch easy über die Schublade und mithilfe eines günstigen Pinsel. Wenn die Maschiene enthält werden möchte wird das angezeigt, und der entkalkungsprozess dauert da 30min. Wenn der Zeitpunkt grade aber nicht passt kann man trotzdem ohne weiteres weiter Kaffee trinken, und die Reinigung einfach nach hinten schieben.Ich nutze immer den original delonghi entkalker da es mir einfach zu riskant ist durch irgend einen billigen entkalker den Geschmack zu vernichten.Das einzige was mir persönlich hier fehlt ist ein milchtank. Ansonsten kann ich die nur empfehlen",N/A,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,84,N/A,N/A,N/A,S. Lüneburg,N/A,4.0 out of 5 stars,Germany,"December 28, 2021",N/A,Diese Maschine habe ich auf Wunsch für ein Familienmitglied erworben. Im Vergleich mit meiner Jura verliert diese Maschine leider. Aber ich denke.man kann dieses Gerät nur schwer mit einer mehr als doppelt.so teuren Maschine vergleichen. Ich würde sie allerdings nicht .noch einmal kaufen. Lieber mehr Geld ausgeben.,N/A,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,85,N/A,N/A,N/A,Dejavu,N/A,4.0 out of 5 stars,Germany,"January 28, 2016",N/A,"...wenn da nicht die wirklich sehr lauten Arbeitsgeräusche wären.Die Maschine ist gut bedienbar, der Kaffee schmeckt (was natürlich auch mit der gewählten Sorte des Kaffees und den Wassereigenschaften zusammen hängen wird). Die Einstellungen die möglich sind, in Bezug auf Stärke, Hitze etc., reichen vollkommen aus. Der Arbeitsvorgang in zeitlicher Hinsicht ist ok. Was aber jedoch sehr störend ist, darum auch ein Punkt Abzug, ist die Tatsache, dass die oberen Gehäuseabdeckungen im Betrieb eine starke Geräuschentwicklung ausüben. Bekommen diese Bauteile von oben ein wenig Druck, dann verringert sich das Geräusch. Das kleine mittlere Fach z.B. schnarrt und vibriert am meisten. Erst habe ich überlegt, diese Maschine zurück zu senden, aber ich vermute es ist bauartbedingt, und bei einer zweiten Maschine auch nicht wirklich anders. Die Maschine wird im Büro gebraucht, privat hätte ich sie zurück gegeben.",One person found this helpful,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,86,N/A,N/A,N/A,Stefano Fenzi,N/A,5.0 out of 5 stars,Italy,"October 8, 2018",N/A,"Che dire, forse perché ho letto le recensioni prima e le istruzioni dopo prima dell'avvio, ma io non ho trovato nessuna difficoltà per la regolazione della macchina, anzi se si leggono le istruzioni già da li è molto semplice, comunque tutto sta alla miscela che si usa, io è anni che uso un tipo che fanno in provincia di Treviso della quale non faccio nomi per ovvi motivi, e tutti i pomeriggi ho qualcuno che invece che andare al bar viene a trovarmi per un caffè. Io in genere uso la macinatura a tre da regolare durante il funzionamento, acqua sul due e caffè max in base alla durezza della'acqua vi viene un caffè classico da bar 5 stelle.Un cliente storico De longhi.",N/A,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,87,N/A,N/A,N/A,Capelle Alexandre,N/A,5.0 out of 5 stars,France,"April 10, 2018",N/A,"Machine vraiment pratique.Un tout petit peu long à être opérationnelle à l'allumage mais rien de bien méchant.Le détecteur de niveau haut dans le bac de réception du marc est trop sensible malgré les nettoyages, mais encore une fois, c'est pas insupportable.La machine est très simple d'utilisation (2 molettes de réglage pour la taille du café et l'intensité).Malgré les commentaires que j'ai pu lire, le moulin à café ne fait pas beaucoup de bruit, il en fait moins que la pompe à eau.Les nettoyages au début et à la fin de l'utilisation permettent à la machine de peu s'encrasser et font que vous n'avez pas beaucoup de ""maintenance"" sur la machine.La machine est réglée à la sortie d'usine, vous n'avez normalement pas besoin de retoucher les réglages. Le café est excellent.Seul petit inconvénient, il n'y a pas de programmateur, mais franchement vu le prix, on ne peut pas reprocher ça.",9 people found this helpful,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,88,N/A,N/A,N/A,lila,N/A,5.0 out of 5 stars,Germany,"February 12, 2015",N/A,"Wir haben uns diese Maschine vor einem Jahr gekauft und nun vor kurzen die Gleiche für meine Eltern. Nach einem Jahr kann ich sagen, dass sie problemlos funktioniert, leicht zu reinigen und empfehlenswert ist. Sie macht eine tolle Crema (sie kann natürlich nicht zaubern - wenn man den billigsten Aldi-Kaffee einfüllt, kommt kein Zaubergetränk raus) und ist einfach in der Handhabung. Nur die Dampfdüse nutzen wir nicht, da danach überall Spritzer sind und wir sowieso einen Milchschäumer haben. Die Funktionalität ist aber absolut gegeben.Es gibt zwei kleine Mankos, für die ich jedoch keinen Stern abziehe, weil ich es bei ähnlichen Maschinen noch nicht besser erlebt habe:- Die Abstellfläche oben rechts für die Tassen sollte die Tassen eigentlich aufwärmen, sie wird allerdings nur lauwarm.- Das Metallgitter, auf dem die Tassen stehen, zerkratzt. Egal wie vorsichtig man die Tasse draufstellt - es verkratzt. Wir haben die Oberfläche jetzt mit einem Glitzi-Schwamm einfach komplett ""mattiert"":)",One person found this helpful,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,89,N/A,N/A,N/A,Bob Marone,N/A,5.0 out of 5 stars,Germany,"November 24, 2016",N/A,"In unseren Büros laufen seit Jahren De Longi Esam 3000 Kaffeeautomaten. Die Tassenanzahl die wir generieren ist extrem hoch. An diversen Maschinen werden täglich 3 stellige Kaffeetassen gezogen. Wir verarbeiten gute Kaffeesorten aber nicht die allerteuersten. Gerne Lavazza Crema oder ähnliches. Milchdüse zum aufschäumen geht ohne Probleme. Das Ergebnis: guter Kaffee, sowohl im Geschmack, Wärme und Crema. Die Mitarbeiter sind sehr zufrieden und das Preisleistingsverhältnis sehr gut. Wer die Maschine viel im Einsatz hat muss damit rechnen, dass nach circa 3 Jahren erste Defekte aufkommen. Wer sicher gehen will kauft eine zusätzliche Garantie dazu. Kann die Maschine uneingeschränkt empfehlen wenn man nicht edles Design und coole Software erwartet.",One person found this helpful,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,90,N/A,N/A,N/A,Ute Mueller,N/A,1.0 out of 5 stars,Germany,"October 4, 2021",N/A,Nachdem unsere erste De'Longhi B ESAM 3000 gleich nach der Garantie unreparabel kaputt ging kauften wir eine Zweite. Auch diese ging mit dem gleichen Fehler nach nicht einmal 3 Jahren kaputt. Dieser Fehler/ Sollbruchstelle scheint mir sehr gewollt. Auch eine Kulanzanfrage beim Hersteller wurde ohne Entgegenkommen abgelehnt. Ich kann nur jedem vom Kauf einer De'Longhi abraten.,N/A,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,91,N/A,N/A,N/A,rolf spiegelhalter,N/A,5.0 out of 5 stars,Germany,"January 27, 2019",N/A,Benutzen die Kaffeemaschine seit mehr als 2 Jahren (gekauft 17. Oktober 2016) und sind sehr zufrieden. Sie funktioniert immer noch einwandfrei (sie wird jede Woche gründlich gereinigt =wo es möglich ist und regelmäßig entkalkt). Sie ist einfach zu bedienen und der Kaffee ist gut und immer heiß.Und dann noch ein großes Lob für den Service : Hatten am 2 Tag Probleme weil das Wasser herauslief. Haben sie dann :1. Portofrei zurückgeschickt2. innerhalb weniger Tage repariert (kostenlos) bekommen3. Portofrei zurückgeschickt bekommenUnd seit dem funktioniert sie (wie schon geschrieben) einwandfrei.Von mir eine klare Kaufempfehlung !,N/A,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,92,N/A,N/A,N/A,andrea,N/A,4.0 out of 5 stars,Italy,"February 21, 2021",N/A,"Ottima macchina per il caffè, intuitiva, all'apparenza robusta, rapida dall'accensione all'utilizzo. Se devo trovare una pecca , nonostante abbia alzato la temperatura al massimo, il caffè erogato non è abbastanza caldo, pecca che si riesce abbastanza a compensare preriscaldando la tazzina con l'erogazione di un po' d'acqua calda .",N/A,Yes
B000OC7SZ4,"Delonghi super-automatic espresso coffee machine with an adjustable grinder, milk frother, maker for brewing espresso, cappuccino. ESAM3000 Magnifa",4.4 out of 5,3221,2294,https://www.amazon.com/Delonghi-super-automatic-espresso-adjustable-cappuccino/dp/B000OC7SZ4/ref=cm_cr_arp_d_product_top?ie=UTF8,93,N/A,N/A,N/A,Spotttölpel,N/A,4.0 out of 5 stars,Germany,"July 12, 2015",N/A,"Fuer mich war es der erste Kaffevollautomat den ich bisher hatte. Klar, eine Senseo hatte ich auch schon, das ist aber was anderes. Ich habe den Kaffevollautomaten jetzt schon eine sehr lange Zeit in gebrauch. Bei mir gehen da am Tag so zwischen 6 bis 8 Tassen am Tag aus dem Automaten raus. Bisher hat er absolut zuverlaessig gearbeitet. Der Kaffe schmeckt gut, was wohl auch an der Bohne (Lavaza) liegen duerfte. Destilliertes (also Kalkfreies) Wasser zum aufbruehen benutze ich nicht, auch wenn es mir von Bekannten empfohlen wurde. Wer etwas ahnung vom Menschlichen Organismus, Zellen und Knochenaufbau hat, weis das entkalktes Wasser nicht gesund ist! Somit verwende ich nur mittelhartes Leitungswasser. Und wie gesagt, die Maschine arbeitet zuverlaessig. Das Wasser ist immer noch heiss und hat da hingehend auch noch keine macken gehabt. Ich finde das einstellen der Kaffestaerke ist etwas gewoehnungsbeduerftig, aber wenn man es mal raus hat, dann muss da nichts mehr umgestellt werden. Was mich aber ein wenig gestoert hatte ist, das man es nicht fertig bekommen hat eine milliliter-Angabe an dem ensprechenden Drehknopf links anzubringen. Dies wuerde einem Arbeit beim einjustieren sparen. Daher auch ein Stern abzug. Die Waermeplatte oben (wenn man das so nenen kann) ist ja eher ein Witz, aber wird von mir nicht benoetigt. Gut, die Milchaufschaeumduese habe ich nur mal probiert, kam damit aber nicht zurecht. Was aber wohl nur uebung sein duerfte. Wer damit umzugehen versteht (das kann ich nicht), der macht damit sicher guten Milchschaum. Ich brauche das nicht, da ich ueber einen elektrichen Milchaufschaeumer verfuege. :-) Alles in allem kann ich den Vollautomaten nur empfehlen!!!",One person found this helpful,Yes
