,label,score
151,NEGATIVE,0.9919818043708801
152,NEGATIVE,0.9849568009376526
153,NEGATIVE,0.9966796636581421
154,POSITIVE,0.9998080134391785
155,NEGATIVE,0.9992258548736572
156,NEGATIVE,0.9970704317092896
157,POSITIVE,0.990517795085907
158,NEGATIVE,0.8298749327659607
159,POSITIVE,0.9775679111480713
160,POSITIVE,0.9998713731765747
161,NEGATIVE,0.9056519269943237
162,NEGATIVE,0.993351399898529
163,POSITIVE,0.8612214922904968
164,NEGATIVE,0.8832628726959229
165,NEGATIVE,0.9968996047973633
166,NEGATIVE,0.999271810054779
167,NEGATIVE,0.9968661665916443
168,NEGATIVE,0.9970806241035461
169,NEGATIVE,0.9921056032180786
170,POSITIVE,0.9998775720596313
171,POSITIVE,0.9997933506965637
172,NEGATIVE,0.9868892431259155
173,NEGATIVE,0.996793806552887
174,NEGATIVE,0.9755639433860779
175,POSITIVE,0.999745786190033
176,POSITIVE,0.828269362449646
177,NEGATIVE,0.9976813793182373
178,NEGATIVE,0.9974714517593384
179,POSITIVE,0.6660487055778503
180,NEGATIVE,0.9860560894012451
181,NEGATIVE,0.9994220733642578
182,NEGATIVE,0.9135416150093079
183,POSITIVE,0.865433394908905
184,NEGATIVE,0.9827625751495361
185,NEGATIVE,0.9874420762062073
186,NEGATIVE,0.992379903793335
187,POSITIVE,0.9980504512786865
188,POSITIVE,0.9987882971763611
189,NEGATIVE,0.9841273427009583
190,POSITIVE,0.9995644688606262
191,NEGATIVE,0.9993731379508972
192,POSITIVE,0.8967059850692749
193,POSITIVE,0.999589741230011
194,POSITIVE,0.5700475573539734
195,NEGATIVE,0.9985987544059753
196,NEGATIVE,0.9993253946304321
197,POSITIVE,0.9834423661231995
198,NEGATIVE,0.9124060273170471
199,NEGATIVE,0.9963979721069336
200,NEGATIVE,0.9988977909088135
201,POSITIVE,0.9940693378448486
202,NEGATIVE,0.9713635444641113
203,NEGATIVE,0.9983154535293579
204,NEGATIVE,0.9986351132392883
205,NEGATIVE,0.9995115995407104
206,NEGATIVE,0.9756929278373718
207,NEGATIVE,0.9756929278373718
208,POSITIVE,0.9998352527618408
209,NEGATIVE,0.9989356398582458
210,NEGATIVE,0.9952501058578491
211,NEGATIVE,0.9756929278373718
212,POSITIVE,0.7368095517158508
213,NEGATIVE,0.9845882058143616
214,NEGATIVE,0.9928581714630127
215,POSITIVE,0.9998352527618408
216,NEGATIVE,0.9502362012863159
217,POSITIVE,0.8794057965278625
218,POSITIVE,0.9983910918235779
219,NEGATIVE,0.9954380393028259
220,NEGATIVE,0.9983230233192444
221,NEGATIVE,0.991756796836853
222,POSITIVE,0.9990837574005127
223,POSITIVE,0.999799907207489
224,NEGATIVE,0.9993079900741577
225,POSITIVE,0.7053604125976562
226,NEGATIVE,0.5988652110099792
227,NEGATIVE,0.9991669654846191
228,NEGATIVE,0.995976984500885
229,POSITIVE,0.8995606303215027
230,POSITIVE,0.9998352527618408
231,NEGATIVE,0.9992973804473877
232,POSITIVE,0.9328957796096802
233,NEGATIVE,0.9975535273551941
234,NEGATIVE,0.9992534518241882
235,NEGATIVE,0.9962813258171082
236,POSITIVE,0.9983616471290588
237,POSITIVE,0.9998478889465332
238,NEGATIVE,0.9989438652992249
239,NEGATIVE,0.9892426133155823
240,NEGATIVE,0.9965768456459045
241,NEGATIVE,0.9792319536209106
242,POSITIVE,0.7247226238250732
243,NEGATIVE,0.998446524143219
244,NEGATIVE,0.9988667964935303
245,NEGATIVE,0.9864408373832703
246,NEGATIVE,0.9983577132225037
247,NEGATIVE,0.9925455451011658
248,NEGATIVE,0.9159523844718933
249,NEGATIVE,0.9875814914703369
250,POSITIVE,0.9998075366020203
251,NEGATIVE,0.9986420273780823
252,NEGATIVE,0.9990108013153076
253,POSITIVE,0.9997536540031433
254,POSITIVE,0.9998749494552612
255,NEGATIVE,0.9129934906959534
256,NEGATIVE,0.9995697140693665
257,POSITIVE,0.9036049842834473
258,NEGATIVE,0.9986974596977234
259,POSITIVE,0.9975619316101074
260,NEGATIVE,0.9933280944824219
261,NEGATIVE,0.9946570992469788
262,POSITIVE,0.9991713762283325
263,NEGATIVE,0.989090621471405
264,POSITIVE,0.9892112016677856
265,NEGATIVE,0.9876013398170471
266,NEGATIVE,0.9982890486717224
267,POSITIVE,0.5323397517204285
268,NEGATIVE,0.9932780861854553
269,NEGATIVE,0.9987289309501648
270,POSITIVE,0.9998610019683838
271,POSITIVE,0.9994099140167236
272,NEGATIVE,0.991412878036499
273,POSITIVE,0.9984887838363647
274,NEGATIVE,0.9909178614616394
275,POSITIVE,0.950330376625061
276,POSITIVE,0.9996795654296875
277,POSITIVE,0.9986860156059265
278,NEGATIVE,0.9523301720619202
279,NEGATIVE,0.9900480508804321
280,POSITIVE,0.9793476462364197
281,NEGATIVE,0.8302401900291443
282,POSITIVE,0.9998517036437988
283,POSITIVE,0.9998562335968018
284,NEGATIVE,0.9992257356643677
285,POSITIVE,0.8925034999847412
286,NEGATIVE,0.9982890486717224
287,NEGATIVE,0.9970318078994751
288,NEGATIVE,0.997795581817627
289,NEGATIVE,0.9965894222259521
290,NEGATIVE,0.9950616955757141
291,POSITIVE,0.9958848357200623
292,NEGATIVE,0.9946095943450928
293,POSITIVE,0.998830258846283
294,NEGATIVE,0.9945780038833618
295,NEGATIVE,0.9990297555923462
296,NEGATIVE,0.9956786036491394
297,POSITIVE,0.9541372656822205
298,NEGATIVE,0.9976450800895691
299,POSITIVE,0.9973610043525696
300,POSITIVE,0.9933375120162964
301,POSITIVE,0.9982547163963318
302,NEGATIVE,0.9787954688072205
303,POSITIVE,0.9434513449668884
304,NEGATIVE,0.9958272576332092
305,NEGATIVE,0.9309366941452026
306,NEGATIVE,0.9851653575897217
307,NEGATIVE,0.999271810054779
308,NEGATIVE,0.9950540065765381
309,POSITIVE,0.9990947246551514
310,NEGATIVE,0.9986822009086609
311,NEGATIVE,0.5508356094360352
312,NEGATIVE,0.9941908717155457
313,NEGATIVE,0.9956055283546448
314,POSITIVE,0.9951306581497192
315,POSITIVE,0.9998352527618408
316,POSITIVE,0.9998099207878113
317,NEGATIVE,0.9978035092353821
318,NEGATIVE,0.9961739182472229
319,NEGATIVE,0.9967972636222839
320,NEGATIVE,0.9912277460098267
321,POSITIVE,0.7638928294181824
322,NEGATIVE,0.9940173625946045
323,POSITIVE,0.8411715626716614
324,POSITIVE,0.9998733997344971
325,NEGATIVE,0.9958672523498535
326,NEGATIVE,0.9976499676704407
327,NEGATIVE,0.8512594699859619
328,POSITIVE,0.9783831238746643
329,NEGATIVE,0.9700499773025513
330,NEGATIVE,0.993996262550354
331,NEGATIVE,0.996721088886261
332,NEGATIVE,0.9273317456245422
333,POSITIVE,0.9993382096290588
334,NEGATIVE,0.9243219494819641
335,NEGATIVE,0.9894753694534302
336,POSITIVE,0.9996553659439087
337,POSITIVE,0.9996720552444458
338,NEGATIVE,0.9881546497344971
339,NEGATIVE,0.9939320087432861
340,POSITIVE,0.998760461807251
341,NEGATIVE,0.9990956783294678
342,NEGATIVE,0.9992018342018127
343,POSITIVE,0.7576455473899841
344,NEGATIVE,0.9956795573234558
345,NEGATIVE,0.9957549571990967
346,NEGATIVE,0.9745104312896729
347,NEGATIVE,0.9513518810272217
348,NEGATIVE,0.9969082474708557
349,NEGATIVE,0.9841826558113098
350,POSITIVE,0.9608429670333862
351,NEGATIVE,0.9715726971626282
352,POSITIVE,0.9969051480293274
353,POSITIVE,0.9998668432235718
354,NEGATIVE,0.9955403208732605
355,NEGATIVE,0.9970123767852783
356,POSITIVE,0.9974853992462158
357,NEGATIVE,0.9992129802703857
358,NEGATIVE,0.9904292821884155
359,NEGATIVE,0.9617307782173157
360,NEGATIVE,0.9984375834465027
361,NEGATIVE,0.9939788579940796
362,NEGATIVE,0.9827250838279724
363,POSITIVE,0.9998683929443359
364,NEGATIVE,0.993669331073761
365,POSITIVE,0.9936867356300354
366,POSITIVE,0.9581525325775146
367,NEGATIVE,0.9890879392623901
368,NEGATIVE,0.9894753694534302
369,POSITIVE,0.999735414981842
370,POSITIVE,0.9918695688247681
371,POSITIVE,0.9963793158531189
372,NEGATIVE,0.9991944432258606
373,POSITIVE,0.8166828155517578
374,POSITIVE,0.8960592150688171
375,POSITIVE,0.8340222835540771
376,NEGATIVE,0.9951587319374084
377,NEGATIVE,0.9991868138313293
378,NEGATIVE,0.9922803640365601
379,NEGATIVE,0.9980584979057312
380,POSITIVE,0.8784196376800537
381,NEGATIVE,0.9984588623046875
382,NEGATIVE,0.983702540397644
383,NEGATIVE,0.9984862804412842
384,NEGATIVE,0.995031476020813
385,POSITIVE,0.999362051486969
386,POSITIVE,0.9967467784881592
387,NEGATIVE,0.9970462918281555
388,POSITIVE,0.9936128258705139
389,NEGATIVE,0.9993550181388855
390,POSITIVE,0.9907644987106323
391,POSITIVE,0.9991105198860168
392,POSITIVE,0.9653131365776062
393,NEGATIVE,0.7889225482940674
394,NEGATIVE,0.9987830519676208
395,POSITIVE,0.7537983059883118
396,NEGATIVE,0.985768735408783
397,POSITIVE,0.6146054267883301
398,NEGATIVE,0.9904030561447144
399,NEGATIVE,0.9980441331863403
400,NEGATIVE,0.9993743300437927
401,NEGATIVE,0.998012900352478
402,POSITIVE,0.8874465227127075
403,NEGATIVE,0.9895472526550293
404,POSITIVE,0.9998539686203003
405,NEGATIVE,0.9834741950035095
406,POSITIVE,0.9998154044151306
407,NEGATIVE,0.994702160358429
408,NEGATIVE,0.9969026446342468
409,NEGATIVE,0.9955071210861206
410,NEGATIVE,0.9952917098999023
411,NEGATIVE,0.9980623126029968
412,NEGATIVE,0.9945356845855713
413,NEGATIVE,0.9984473586082458
414,NEGATIVE,0.9970843195915222
415,NEGATIVE,0.996423065662384
416,POSITIVE,0.9586682319641113
417,NEGATIVE,0.9893370866775513
418,POSITIVE,0.7113356590270996
419,POSITIVE,0.9998517036437988
420,NEGATIVE,0.9982890486717224
421,NEGATIVE,0.9982012510299683
422,NEGATIVE,0.9974422454833984
423,NEGATIVE,0.9414941072463989
424,POSITIVE,0.9877091646194458
425,NEGATIVE,0.9526849389076233
426,POSITIVE,0.9705905914306641
427,NEGATIVE,0.9756302237510681
428,POSITIVE,0.999874472618103
429,POSITIVE,0.6333420872688293
430,POSITIVE,0.6333420872688293
431,POSITIVE,0.6541725993156433
432,POSITIVE,0.7223349809646606
433,POSITIVE,0.999411940574646
434,NEGATIVE,0.9993292093276978
435,NEGATIVE,0.9821699857711792
436,POSITIVE,0.999863862991333
437,NEGATIVE,0.9985137581825256
438,POSITIVE,0.9991638660430908
439,NEGATIVE,0.5268442630767822
440,NEGATIVE,0.9991828799247742
441,NEGATIVE,0.9988741278648376
442,NEGATIVE,0.999131977558136
443,NEGATIVE,0.999586284160614
444,POSITIVE,0.6088533997535706
445,POSITIVE,0.986706554889679
446,POSITIVE,0.9998457431793213
447,POSITIVE,0.9504768252372742
448,NEGATIVE,0.9967913031578064
449,POSITIVE,0.9995920062065125
450,POSITIVE,0.9982377290725708
451,NEGATIVE,0.9857901334762573
452,POSITIVE,0.999861478805542
453,NEGATIVE,0.774125337600708
454,NEGATIVE,0.988710343837738
455,NEGATIVE,0.9798311591148376
456,NEGATIVE,0.5199063420295715
457,POSITIVE,0.9567127823829651
458,NEGATIVE,0.9499001502990723
459,NEGATIVE,0.949905276298523
460,NEGATIVE,0.9889302849769592
461,NEGATIVE,0.9909249544143677
462,POSITIVE,0.9082992076873779
463,NEGATIVE,0.9541447758674622
464,NEGATIVE,0.9977526068687439
465,NEGATIVE,0.7898281216621399
466,POSITIVE,0.9948311448097229
467,NEGATIVE,0.8366987109184265
468,POSITIVE,0.6556406021118164
469,POSITIVE,0.9454069137573242
470,POSITIVE,0.9966117739677429
471,NEGATIVE,0.9265390038490295
472,NEGATIVE,0.9952003955841064
473,POSITIVE,0.9996066689491272
474,POSITIVE,0.5223075151443481
475,NEGATIVE,0.6517813801765442
476,POSITIVE,0.9997254014015198
477,POSITIVE,0.9274870157241821
478,NEGATIVE,0.9765874743461609
479,NEGATIVE,0.9886823892593384
480,NEGATIVE,0.9900848865509033
481,NEGATIVE,0.9941205382347107
482,POSITIVE,0.9998470544815063
483,POSITIVE,0.9998062252998352
484,NEGATIVE,0.9996418952941895
485,NEGATIVE,0.9955255389213562
486,NEGATIVE,0.9960432052612305
487,POSITIVE,0.9989903569221497
488,NEGATIVE,0.990796685218811
489,POSITIVE,0.9798393845558167
490,POSITIVE,0.9660518765449524
491,POSITIVE,0.9423661231994629
492,NEGATIVE,0.9944275617599487
493,NEGATIVE,0.997653067111969
494,POSITIVE,0.9987945556640625
495,POSITIVE,0.9998370409011841
496,POSITIVE,0.9994157552719116
497,POSITIVE,0.9901638627052307
498,NEGATIVE,0.9925090670585632
499,NEGATIVE,0.7589673399925232
500,NEGATIVE,0.9997500777244568
501,NEGATIVE,0.9922879934310913
502,NEGATIVE,0.9992972612380981
503,NEGATIVE,0.9299119114875793
504,NEGATIVE,0.9665728211402893
505,NEGATIVE,0.9712429642677307
506,NEGATIVE,0.9751816391944885
507,NEGATIVE,0.985666811466217
508,NEGATIVE,0.983729898929596
509,NEGATIVE,0.9782258868217468
510,NEGATIVE,0.9894667267799377
511,NEGATIVE,0.9954067468643188
512,NEGATIVE,0.9827398061752319
513,POSITIVE,0.8522547483444214
514,NEGATIVE,0.9500955939292908
515,NEGATIVE,0.9920456409454346
516,NEGATIVE,0.9844724535942078
517,NEGATIVE,0.9930217862129211
518,POSITIVE,0.7756815552711487
519,NEGATIVE,0.9881274104118347
520,NEGATIVE,0.9662173390388489
521,NEGATIVE,0.9910059571266174
522,NEGATIVE,0.9922530055046082
523,NEGATIVE,0.9448118209838867
524,NEGATIVE,0.9778249859809875
525,NEGATIVE,0.9686482548713684
526,NEGATIVE,0.9560354948043823
527,NEGATIVE,0.9760826826095581
528,NEGATIVE,0.9938685297966003
529,NEGATIVE,0.9548054933547974
530,POSITIVE,0.9405635595321655
531,NEGATIVE,0.9768937230110168
532,NEGATIVE,0.9240999817848206
533,NEGATIVE,0.9900979399681091
534,NEGATIVE,0.9978187084197998
535,NEGATIVE,0.8215739130973816
536,NEGATIVE,0.9847682118415833
537,NEGATIVE,0.9966233968734741
