Primary ASIN,Product Title,Rating,Global Ratings,Global Reviews,Product URL,Review No.,Variant ASIN,Variant Details,Review URL,Reviewer Name,Reviewer Profile,Review Rating,Reviewed In,Review Date,Review Title,Review Description,Helpful Vote,Verified Purchase
B07QM274FC,"De'Longhi 3-in-1 Specialty Coffee Brewer, IcedCoffee Maker (Bold Cold Brew), Gourmet Pour Over, Premium Drip, SCA GoldenCup Certified, Glass Carafe, 8-Cup, ICM17270",4 out of 5,154,88,https://www.amazon.com/DeLonghi-ICM17270-Specialty-certified-Borosilicate/dp/B07QM274FC/ref=cm_cr_arp_d_product_top?ie=UTF8,11,N/A,N/A,https://www.amazon.com/gp/customer-reviews/RTBA3JS38ZJ93/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07QM274FC,nancy,https://www.amazon.com/gp/profile/amzn1.account.AHYZRCOZGRTABA7PCQIXPWVLZP3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,3.0 out of 5 stars,the United States,"January 31, 2020",Not for me,I really didn’t care too much for this maker and I eventually returned it. The brand is great and customer service was quick to answer my questions. Ultimately the loud clicking while brewing bothered too much and after 4 uses there was a spot of rust on the stainless plate inside which made me wonder what it would like after a months use,3 people found this helpful,Yes
B07QM274FC,"De'Longhi 3-in-1 Specialty Coffee Brewer, IcedCoffee Maker (Bold Cold Brew), Gourmet Pour Over, Premium Drip, SCA GoldenCup Certified, Glass Carafe, 8-Cup, ICM17270",4 out of 5,154,88,https://www.amazon.com/DeLonghi-ICM17270-Specialty-certified-Borosilicate/dp/B07QM274FC/ref=cm_cr_arp_d_product_top?ie=UTF8,12,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R5H7TXBSSTBF5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07QM274FC,NianaSaintGermaine,https://www.amazon.com/gp/profile/amzn1.account.AGEMO3YQ3O37JXKTSPOLUMHXDXTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"September 4, 2021",Coffee is life,"We had a pour over. Which took a long time, and was a challenge with swarming hungry kitties. Now we push a button and can walk away so we can feed the monsters and give them belly rubs.  The husband would also like to point out that the flavor it extracts is delicious. Happy. Coffee. Yum.",N/A,Yes
B07QM274FC,"De'Longhi 3-in-1 Specialty Coffee Brewer, IcedCoffee Maker (Bold Cold Brew), Gourmet Pour Over, Premium Drip, SCA GoldenCup Certified, Glass Carafe, 8-Cup, ICM17270",4 out of 5,154,88,https://www.amazon.com/DeLonghi-ICM17270-Specialty-certified-Borosilicate/dp/B07QM274FC/ref=cm_cr_arp_d_product_top?ie=UTF8,13,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R3NMZ0FUGDCRUS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07QM274FC,SGSanctuary,https://www.amazon.com/gp/profile/amzn1.account.AFMFOR5WT4WHI6ZAZMATGSC25R2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"February 28, 2022",Gift,Bought as a gift for my granddaughter's wedding.  Her husband is a chef in beautiful hotel on the ocean.  He is used to great machines.  He requested this one.  That tells you all you need.,N/A,Yes
B07QM274FC,"De'Longhi 3-in-1 Specialty Coffee Brewer, IcedCoffee Maker (Bold Cold Brew), Gourmet Pour Over, Premium Drip, SCA GoldenCup Certified, Glass Carafe, 8-Cup, ICM17270",4 out of 5,154,88,https://www.amazon.com/DeLonghi-ICM17270-Specialty-certified-Borosilicate/dp/B07QM274FC/ref=cm_cr_arp_d_product_top?ie=UTF8,14,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R2CBX9VI8629ER/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07QM274FC,Debbie,https://www.amazon.com/gp/profile/amzn1.account.AEFPCJ6DXYRPYNKZ6WSPY57ZA6LQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,4.0 out of 5 stars,the United States,"January 16, 2022",Great  coffee maker!,Males very good coffee! Great iced coffee!,N/A,Yes
B07QM274FC,"De'Longhi 3-in-1 Specialty Coffee Brewer, IcedCoffee Maker (Bold Cold Brew), Gourmet Pour Over, Premium Drip, SCA GoldenCup Certified, Glass Carafe, 8-Cup, ICM17270",4 out of 5,154,88,https://www.amazon.com/DeLonghi-ICM17270-Specialty-certified-Borosilicate/dp/B07QM274FC/ref=cm_cr_arp_d_product_top?ie=UTF8,15,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R3PBVWW6T23OJO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07QM274FC,Heather Whitfield,https://www.amazon.com/gp/profile/amzn1.account.AG7547QKEFFYKAWSSDM35NBS36IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"June 20, 2021",Very satisfied with my purchase!,"I am a huge fan of this coffee maker - the iced coffee option is my go to - but the pour over setting is a close second- very consistent brew, easy to use, very classy design. Highly recommend!",One person found this helpful,Yes
B07QM274FC,"De'Longhi 3-in-1 Specialty Coffee Brewer, IcedCoffee Maker (Bold Cold Brew), Gourmet Pour Over, Premium Drip, SCA GoldenCup Certified, Glass Carafe, 8-Cup, ICM17270",4 out of 5,154,88,https://www.amazon.com/DeLonghi-ICM17270-Specialty-certified-Borosilicate/dp/B07QM274FC/ref=cm_cr_arp_d_product_top?ie=UTF8,16,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R1IJAONWZGNYHR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07QM274FC,Katie T.,https://www.amazon.com/gp/profile/amzn1.account.AE2AURWZUYJTSSMVLMTNEPPRLDCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,1.0 out of 5 stars,the United States,"December 25, 2020",Does NOT work at high altitude!,"We live in Albuquerque, New Mexico, about 5000 feet above the sea level, and I suspect the thermocouple setting cannot be changed to a lower boiling temperature to open the drain. This should be clearly stated in the product description up front, or provide a setting change on the product.",One person found this helpful,Yes
B07QM274FC,"De'Longhi 3-in-1 Specialty Coffee Brewer, IcedCoffee Maker (Bold Cold Brew), Gourmet Pour Over, Premium Drip, SCA GoldenCup Certified, Glass Carafe, 8-Cup, ICM17270",4 out of 5,154,88,https://www.amazon.com/DeLonghi-ICM17270-Specialty-certified-Borosilicate/dp/B07QM274FC/ref=cm_cr_arp_d_product_top?ie=UTF8,17,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R1T48EP22JHZWO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07QM274FC,Autumn Dwyer,https://www.amazon.com/gp/profile/amzn1.account.AGQTMUT5TPNIYYM3LA7ITZNDEERA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"February 26, 2021","This is your sign, buy it!","Hands down the best coffee pot ever to exist! Easy to fill, clean, empty. Ice coffee slaps! 10/10 would buy again.",N/A,Yes
B07QM274FC,"De'Longhi 3-in-1 Specialty Coffee Brewer, IcedCoffee Maker (Bold Cold Brew), Gourmet Pour Over, Premium Drip, SCA GoldenCup Certified, Glass Carafe, 8-Cup, ICM17270",4 out of 5,154,88,https://www.amazon.com/DeLonghi-ICM17270-Specialty-certified-Borosilicate/dp/B07QM274FC/ref=cm_cr_arp_d_product_top?ie=UTF8,18,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R3VBHFOWYBDQ2V/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07QM274FC,Gigi,https://www.amazon.com/gp/profile/amzn1.account.AGLVR3QUOOPVULVNEKELLLEPH5CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,1.0 out of 5 stars,the United States,"February 28, 2020",Recieved 2 both didn't work,Didn't work,One person found this helpful,Yes
B07QM274FC,"De'Longhi 3-in-1 Specialty Coffee Brewer, IcedCoffee Maker (Bold Cold Brew), Gourmet Pour Over, Premium Drip, SCA GoldenCup Certified, Glass Carafe, 8-Cup, ICM17270",4 out of 5,154,88,https://www.amazon.com/DeLonghi-ICM17270-Specialty-certified-Borosilicate/dp/B07QM274FC/ref=cm_cr_arp_d_product_top?ie=UTF8,19,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R1LOIXNC80IMW2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07QM274FC,Hernando,https://www.amazon.com/gp/profile/amzn1.account.AGW6JVGCFMRYVOA7CAL7NEHACYEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,1.0 out of 5 stars,the United States,"August 19, 2021",Muy mal producto,Lo devolvi hace  dias porque no funcionaba y nunca me reintegraron mi dinero,N/A,Yes
B07QM274FC,"De'Longhi 3-in-1 Specialty Coffee Brewer, IcedCoffee Maker (Bold Cold Brew), Gourmet Pour Over, Premium Drip, SCA GoldenCup Certified, Glass Carafe, 8-Cup, ICM17270",4 out of 5,154,88,https://www.amazon.com/DeLonghi-ICM17270-Specialty-certified-Borosilicate/dp/B07QM274FC/ref=cm_cr_arp_d_product_top?ie=UTF8,20,N/A,N/A,https://www.amazon.com/gp/customer-reviews/RTSC1NB87WHS0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07QM274FC,Arnaldo S.,https://www.amazon.com/gp/profile/amzn1.account.AG3VXUHMOCHSCWXVUL6QJUSYQLHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"March 26, 2021",Great Coffee Maker,Great coffee maker! Looks good in the kitchen.,N/A,Yes
B07QM274FC,"De'Longhi 3-in-1 Specialty Coffee Brewer, IcedCoffee Maker (Bold Cold Brew), Gourmet Pour Over, Premium Drip, SCA GoldenCup Certified, Glass Carafe, 8-Cup, ICM17270",4 out of 5,154,88,https://www.amazon.com/DeLonghi-ICM17270-Specialty-certified-Borosilicate/dp/B07QM274FC/ref=cm_cr_arp_d_product_top?ie=UTF8,21,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R2ICKHHU6YQNX5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07QM274FC,Claudia Ciuntu-Bianco,https://www.amazon.com/gp/profile/amzn1.account.AGD4YSXDAGSIMZX7S6F4WYXREM6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"July 16, 2020",Terrific coffee maker,Great tasting coffee. The pour over is especially fantastic!,N/A,Yes
B07QM274FC,"De'Longhi 3-in-1 Specialty Coffee Brewer, IcedCoffee Maker (Bold Cold Brew), Gourmet Pour Over, Premium Drip, SCA GoldenCup Certified, Glass Carafe, 8-Cup, ICM17270",4 out of 5,154,88,https://www.amazon.com/DeLonghi-ICM17270-Specialty-certified-Borosilicate/dp/B07QM274FC/ref=cm_cr_arp_d_product_top?ie=UTF8,22,N/A,N/A,https://www.amazon.com/gp/customer-reviews/ROS9ASLZAU7QP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07QM274FC,Charles,https://www.amazon.com/gp/profile/amzn1.account.AHTV22XCEITN6NDZ6XFFB3P4SW2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,4.0 out of 5 stars,the United States,"November 1, 2019",Very interesting and excellent coffee maker,"This is a Vine Program Product ReviewI snatched this coffee maker up because of one key feature it touts -- making pour over iced coffee without significantly watering it down.  I have been pleasantly surprised by the quality of the coffee the system makes.At first glance, you might look at the DeLonghi and think 'it's a coffee maker, big deal'.  I did at first.  It's a slightly different design on the basic drip coffee maker -- pour water into a reservoir, put grounds in a filter container and turn it on.  A few minutes later you have coffee in a nice glass carafe.On the surface, that's all true.  As a drip coffee maker it does what most drip coffee makers do and it does it quite well.  It isn't as compact a unit as many drip systems are that make as much or more coffee per max load, but due to the other primary function it serves -- an automatic pour over coffee maker -- that space on the counter is earned.Use of the 17270 is very simple -- Put an appropriate amount of water into the fixed position, top-placed reservoir, put a #4 cone filter into the carrier, put the appropriate amount of coffee grounds into the filter, put the carrier inside the carafe, put the carafe into the unit, and tell it to brew.  You have two options -- basic drip and pour over.The pour over mode supposedly uses a proprietary method of distributing the water around the grounds to produce a pour over experience.  I've not been swept up in the pour over phenomena myself, but to me there is a noticeable difference in the coffee produced by the drip and pour-over methods.  The pour-over seemed bolder, stronger and more flavorful (using the same beans for my tests to try and even out the playing field).  Either way produced a stronger cup than my Keurig normally does, but that isn't really a fair comparison to make because the coffee for the two machines is very different (I use a SF Bay Fog chaser pod in my Keurig that I absolutely love, here these were fresh ground beans).  So while I don't have a ton of experience with pour over, there was a definite difference in the strength and flavor between the two brewing methods.  Though it's not scientific, after my initial standard drip test, I've stuck to the pour over function for subsequent pots.Neither the standard drip nor the pour over was necessarily enough to move me to using this as my daily coffee method, however.  The final function likely is, though.I love iced coffee.  I spend quite a bit of time in the summer months cold brewing with a Toddy system to generally have a pitcher of cold-brew concentrate in my fridge I can always make a nice glass of iced coffee with, as it has always seemed silly to hot-brew coffee and then water it down by pouring it over ice immediately, and hot-brewed coffee has always made IMO an overly acidic cup of iced coffee, the flavor of which I don't particularly care for.The Delonghi takes an interesting approach to making iced coffee that I was very skeptical of at first, but the experiments have proven it out to me.  You put ice in the carafe, use less water than you normally would for a similar volume of coffee, and use the pour over setting to make the coffee.  While I was skeptical of the outcome, the results were excellent.What the system produced was a carafe of very bold, cold coffee.  To be clear, the coffee coming out of the carafe was cold, not lukewarm, which might seem obvious since it's being brewed directly onto ice, but there you have it.  Being poured over the ice didn't dilute it nearly as much as I'd feared, though I'm not 100% certain why.  Being cold, and still having ice cubes in the carafe, I didn't add any to my cup, just my normal amount of sweetening agent and creamer.  I was extremely surprised at how strong the coffee was and still flavorful, without the usual watering down I would have thought to happen had I taken hot coffee from a pot and poured it over ice (I happened to use some freshly ground Pikes Place 71 beans for this).  Without the extra ice I ordinarily might add, the watering down over the drink time wasn't present.The mid-afternoon pick me up from the initial cup out of the carafe was STRONG.  I normally wouldn't have gone back for the second full cup, but it tasted so good I did, and now I'm sure I will regret it tonight when I try to get some sleep :-).  This iced coffee experiment has likely earned it a spot on my counter.The unit also looks good sitting on the counter next to all the other family coffee paraphernalia, which doesn't hurt.One of the smaller 'attention to detail' items I find particularly awesome about the product is the inclusion of a little stand for the filter canister.  This little piece of the system was clearly thought out and demonstrates an understanding of how people do things.  The canister you put the filter and coffee into is conical since it sits right in the carafe for brewing, so when you take it out, there wouldn't be a place to put it; it can't really stand on its own as there is a covered nub on the bottom of it that controls the flow of coffee into the carafe during brewing.  Including a simple rectangular tray that the cone stands up perfectly in was simple genius.  Upon completion of brewing, you simply lift the canister out of the carafe with the attached lift handle, put it in the little plastic holder to cool, and you can pour your coffee without the used grounds and filter making a mess on the counter.  Super simple idea that massively improves the customer experience.This is one of those times I really wish for 1/2 stars in ratings because a product really needs to hit on all cylinders to earn 5 stars, and the one place this misses for me is in the initial out-of-box customer experience.  The instruction booklet is not well done at all.  In this minimalist era, it would be really nice if product documentation writers would all get together and refuse to skimp on instructions.  I mean, I realize this is a coffee maker not a rocket going to the moon, but they make such a big deal out of this being a 3 in 1 device, but the differentiation between the three modes and how to activate/use them is actually quite confusing due to the sparseness of the instructions but the constant reminder of how there are 3 modes throughout the document.  Maybe less words marketing the device I already have to me and more specifics on how to make it work?  You can figure it out, since again, it's a coffee maker not a rocket ship, but for all the attention to other details this one was a miss.",12 people found this helpful,No
