,label,score
58,NEGATIVE,0.9862750768661499
59,POSITIVE,0.9998674392700195
60,POSITIVE,0.9998181462287903
61,NEGATIVE,0.9831244945526123
62,NEGATIVE,0.9935059547424316
63,NEGATIVE,0.9993547797203064
64,NEGATIVE,0.998641312122345
65,NEGATIVE,0.9895339608192444
66,NEGATIVE,0.9970226883888245
67,POSITIVE,0.9807726144790649
68,POSITIVE,0.9998080134391785
69,NEGATIVE,0.9243195056915283
70,NEGATIVE,0.9727779030799866
71,POSITIVE,0.9956610798835754
72,POSITIVE,0.9873310923576355
73,NEGATIVE,0.9986448884010315
74,NEGATIVE,0.9317296743392944
75,POSITIVE,0.9662992358207703
76,POSITIVE,0.9981561303138733
77,NEGATIVE,0.9990191459655762
78,POSITIVE,0.9910430908203125
79,NEGATIVE,0.9435027837753296
80,NEGATIVE,0.9944993257522583
81,NEGATIVE,0.9803035259246826
82,NEGATIVE,0.995566189289093
83,POSITIVE,0.9412409663200378
84,NEGATIVE,0.9987667798995972
85,NEGATIVE,0.9967672824859619
86,NEGATIVE,0.9990007281303406
87,NEGATIVE,0.9708818197250366
88,NEGATIVE,0.7773888111114502
89,NEGATIVE,0.9050624966621399
90,NEGATIVE,0.9949557185173035
91,NEGATIVE,0.9994962215423584
92,NEGATIVE,0.992756187915802
93,NEGATIVE,0.9352400898933411
94,NEGATIVE,0.9833903908729553
95,NEGATIVE,0.9837163686752319
96,NEGATIVE,0.9968208074569702
97,NEGATIVE,0.9895106554031372
98,POSITIVE,0.9991350769996643
99,POSITIVE,0.8608882427215576
100,NEGATIVE,0.9984807372093201
101,NEGATIVE,0.9569157958030701
102,NEGATIVE,0.9993033409118652
103,POSITIVE,0.99905925989151
104,NEGATIVE,0.9975806474685669
105,NEGATIVE,0.9954854846000671
106,NEGATIVE,0.5091368556022644
107,NEGATIVE,0.993191659450531
108,POSITIVE,0.9948311448097229
109,NEGATIVE,0.9966785907745361
110,NEGATIVE,0.9073399305343628
111,NEGATIVE,0.9984018206596375
112,NEGATIVE,0.9944038391113281
113,NEGATIVE,0.990259051322937
114,NEGATIVE,0.990259051322937
115,POSITIVE,0.9998759031295776
116,NEGATIVE,0.9982981085777283
117,NEGATIVE,0.9860673546791077
118,NEGATIVE,0.990259051322937
119,NEGATIVE,0.9650905132293701
120,NEGATIVE,0.9989789724349976
121,NEGATIVE,0.9982444047927856
122,NEGATIVE,0.9957423806190491
123,POSITIVE,0.9998352527618408
124,NEGATIVE,0.9959048628807068
125,POSITIVE,0.9966416358947754
126,POSITIVE,0.9998409748077393
127,POSITIVE,0.9767271280288696
128,NEGATIVE,0.9962446093559265
129,POSITIVE,0.9998295307159424
130,POSITIVE,0.9988135099411011
131,POSITIVE,0.9998694658279419
132,POSITIVE,0.9998562335968018
133,NEGATIVE,0.9157646894454956
134,NEGATIVE,0.9940699934959412
135,NEGATIVE,0.9972457885742188
136,NEGATIVE,0.9959362745285034
137,NEGATIVE,0.9898453950881958
138,NEGATIVE,0.9984073042869568
139,POSITIVE,0.9994682669639587
140,NEGATIVE,0.9987572431564331
141,POSITIVE,0.9993525147438049
142,NEGATIVE,0.5317640900611877
143,NEGATIVE,0.9923998713493347
144,POSITIVE,0.9998641014099121
145,POSITIVE,0.9503159523010254
146,POSITIVE,0.9998338222503662
147,NEGATIVE,0.9849880337715149
148,NEGATIVE,0.9995554089546204
149,POSITIVE,0.988872230052948
150,NEGATIVE,0.985458493232727
151,POSITIVE,0.5395314693450928
152,NEGATIVE,0.9597719311714172
153,POSITIVE,0.9986860156059265
154,POSITIVE,0.995429515838623
155,NEGATIVE,0.9978111386299133
156,NEGATIVE,0.996742308139801
157,NEGATIVE,0.992916464805603
158,NEGATIVE,0.9547353982925415
159,NEGATIVE,0.9995512366294861
160,NEGATIVE,0.9735103249549866
161,NEGATIVE,0.9971377849578857
162,NEGATIVE,0.9928358197212219
163,NEGATIVE,0.9923055768013
164,POSITIVE,0.9998331069946289
165,NEGATIVE,0.9934393763542175
166,POSITIVE,0.6171302199363708
167,NEGATIVE,0.9786666631698608
168,NEGATIVE,0.5348463654518127
169,NEGATIVE,0.9770761132240295
170,NEGATIVE,0.993428647518158
171,NEGATIVE,0.9992495179176331
172,POSITIVE,0.9998390674591064
173,NEGATIVE,0.9980588555335999
174,NEGATIVE,0.9796455502510071
175,NEGATIVE,0.6993408799171448
176,POSITIVE,0.9998623132705688
177,POSITIVE,0.9929971098899841
178,POSITIVE,0.9995148181915283
179,NEGATIVE,0.9864827990531921
180,NEGATIVE,0.997310996055603
181,NEGATIVE,0.9926362037658691
182,NEGATIVE,0.9829110503196716
183,NEGATIVE,0.9894647598266602
184,NEGATIVE,0.9804154634475708
185,NEGATIVE,0.9954140186309814
186,POSITIVE,0.9991602897644043
187,NEGATIVE,0.9915508031845093
188,POSITIVE,0.9986416697502136
189,POSITIVE,0.9998538494110107
190,NEGATIVE,0.9988600015640259
191,NEGATIVE,0.961288571357727
192,POSITIVE,0.994878888130188
193,POSITIVE,0.998934805393219
194,POSITIVE,0.9903209805488586
195,NEGATIVE,0.7199443578720093
196,POSITIVE,0.9998034834861755
197,NEGATIVE,0.9592487215995789
198,NEGATIVE,0.9689489006996155
199,NEGATIVE,0.9751233458518982
200,NEGATIVE,0.9996522665023804
201,NEGATIVE,0.9772548675537109
202,NEGATIVE,0.9987621307373047
203,NEGATIVE,0.9840375185012817
204,POSITIVE,0.9904458522796631
205,POSITIVE,0.9740444421768188
206,NEGATIVE,0.9986420273780823
207,POSITIVE,0.999018669128418
208,POSITIVE,0.9990953207015991
209,POSITIVE,0.9964050054550171
210,NEGATIVE,0.990259051322937
211,POSITIVE,0.9494960904121399
212,POSITIVE,0.9991618394851685
213,POSITIVE,0.6215934157371521
214,NEGATIVE,0.9924216866493225
215,NEGATIVE,0.7637787461280823
216,POSITIVE,0.9987245202064514
217,POSITIVE,0.9934108853340149
218,POSITIVE,0.5225661993026733
219,NEGATIVE,0.9993909597396851
220,POSITIVE,0.9812579154968262
221,NEGATIVE,0.6818633079528809
222,POSITIVE,0.9204983115196228
223,POSITIVE,0.9993127584457397
224,NEGATIVE,0.9505555629730225
225,NEGATIVE,0.9899663925170898
226,NEGATIVE,0.9947815537452698
227,NEGATIVE,0.9880405068397522
228,NEGATIVE,0.9837577939033508
229,NEGATIVE,0.7327138781547546
230,NEGATIVE,0.9843448996543884
231,NEGATIVE,0.864630937576294
232,NEGATIVE,0.9891861081123352
233,NEGATIVE,0.9776740074157715
234,NEGATIVE,0.9867751598358154
235,NEGATIVE,0.9799422025680542
236,NEGATIVE,0.9860278367996216
237,NEGATIVE,0.7077696323394775
238,NEGATIVE,0.9692136645317078
239,NEGATIVE,0.9955423474311829
240,NEGATIVE,0.990752100944519
241,NEGATIVE,0.9662998914718628
242,NEGATIVE,0.9914201498031616
243,NEGATIVE,0.9875773191452026
244,NEGATIVE,0.9468786120414734
245,NEGATIVE,0.9927198886871338
246,NEGATIVE,0.9193166494369507
247,NEGATIVE,0.9919135570526123
248,NEGATIVE,0.9785873293876648
249,NEGATIVE,0.6559604406356812
250,NEGATIVE,0.9664337038993835
251,NEGATIVE,0.9909752011299133
252,NEGATIVE,0.6109660863876343
253,POSITIVE,0.504119336605072
254,NEGATIVE,0.9759981036186218
255,NEGATIVE,0.9630860686302185
256,NEGATIVE,0.9925451874732971
257,NEGATIVE,0.997948944568634
258,NEGATIVE,0.9976905584335327
259,NEGATIVE,0.9686093926429749
260,NEGATIVE,0.9032251834869385
261,POSITIVE,0.9837777614593506
262,POSITIVE,0.9587689638137817
263,POSITIVE,0.9515607953071594
264,POSITIVE,0.9426156282424927
265,POSITIVE,0.5755966901779175
266,NEGATIVE,0.9635822772979736
267,NEGATIVE,0.99406498670578
268,NEGATIVE,0.9194293022155762
269,NEGATIVE,0.9278693795204163
270,NEGATIVE,0.9949272871017456
271,NEGATIVE,0.992984414100647
272,NEGATIVE,0.9738880395889282
273,NEGATIVE,0.9561656713485718
274,NEGATIVE,0.9912187457084656
275,NEGATIVE,0.9873257875442505
276,NEGATIVE,0.9920559525489807
277,NEGATIVE,0.9773007035255432
278,NEGATIVE,0.9838813543319702
279,NEGATIVE,0.9790177941322327
280,NEGATIVE,0.9714874029159546
281,NEGATIVE,0.9596866965293884
282,NEGATIVE,0.9694962501525879
283,NEGATIVE,0.9890832304954529
284,NEGATIVE,0.9457914233207703
285,NEGATIVE,0.9943535327911377
286,NEGATIVE,0.6993797421455383
287,NEGATIVE,0.9851890802383423
288,NEGATIVE,0.9843448996543884
289,NEGATIVE,0.9942483901977539
290,NEGATIVE,0.9917412996292114
291,NEGATIVE,0.9041804075241089
292,NEGATIVE,0.9901946187019348
293,NEGATIVE,0.8043376803398132
294,NEGATIVE,0.9878623485565186
295,NEGATIVE,0.9896318912506104
296,NEGATIVE,0.9076356887817383
297,NEGATIVE,0.9887115955352783
298,NEGATIVE,0.9911391139030457
299,NEGATIVE,0.9609525203704834
300,NEGATIVE,0.9917207956314087
301,NEGATIVE,0.9933586716651917
302,NEGATIVE,0.9920468330383301
303,NEGATIVE,0.9820603132247925
304,NEGATIVE,0.9905341863632202
305,NEGATIVE,0.9808562397956848
306,NEGATIVE,0.9874235987663269
307,NEGATIVE,0.9196925759315491
308,NEGATIVE,0.9932157397270203
309,POSITIVE,0.7699804306030273
310,NEGATIVE,0.9640124440193176
311,POSITIVE,0.955406129360199
312,NEGATIVE,0.9738731384277344
313,NEGATIVE,0.9913263916969299
314,NEGATIVE,0.9033220410346985
315,NEGATIVE,0.9866836667060852
316,NEGATIVE,0.9765050411224365
317,NEGATIVE,0.9686543941497803
318,NEGATIVE,0.9939045310020447
319,NEGATIVE,0.8853088617324829
320,POSITIVE,0.9998552799224854
321,NEGATIVE,0.99796462059021
322,POSITIVE,0.9997673630714417
323,NEGATIVE,0.9822758436203003
324,POSITIVE,0.9986066222190857
325,NEGATIVE,0.9902832508087158
326,POSITIVE,0.9998613595962524
327,POSITIVE,0.999817430973053
328,POSITIVE,0.9995843768119812
329,NEGATIVE,0.998100221157074
330,POSITIVE,0.9998188614845276
331,NEGATIVE,0.997271716594696
332,POSITIVE,0.9998457431793213
333,NEGATIVE,0.9924847483634949
334,POSITIVE,0.9998433589935303
335,NEGATIVE,0.9992744326591492
336,POSITIVE,0.9714549779891968
337,NEGATIVE,0.9926559925079346
338,POSITIVE,0.9993570446968079
339,NEGATIVE,0.99870765209198
340,NEGATIVE,0.9980344176292419
341,NEGATIVE,0.9976425766944885
342,POSITIVE,0.577893853187561
343,POSITIVE,0.9998620748519897
344,POSITIVE,0.9998194575309753
345,NEGATIVE,0.9918389916419983
346,POSITIVE,0.9998296499252319
347,POSITIVE,0.9930585622787476
348,NEGATIVE,0.9927218556404114
349,POSITIVE,0.9997846484184265
350,NEGATIVE,0.9929973483085632
351,POSITIVE,0.997269332408905
352,POSITIVE,0.9998175501823425
353,NEGATIVE,0.9878793358802795
354,NEGATIVE,0.9948225021362305
355,POSITIVE,0.9991890788078308
356,POSITIVE,0.9931830763816833
357,NEGATIVE,0.9817251563072205
358,POSITIVE,0.9997437596321106
359,NEGATIVE,0.9994822144508362
360,POSITIVE,0.9729386568069458
361,NEGATIVE,0.9990057349205017
362,NEGATIVE,0.9111992716789246
363,NEGATIVE,0.9879506826400757
364,POSITIVE,0.9867554903030396
365,NEGATIVE,0.9744595885276794
366,NEGATIVE,0.9969454407691956
367,NEGATIVE,0.9987290501594543
368,NEGATIVE,0.9910146594047546
369,NEGATIVE,0.9871341586112976
370,NEGATIVE,0.862155556678772
371,POSITIVE,0.9997684359550476
372,NEGATIVE,0.999072790145874
373,POSITIVE,0.9997857213020325
374,NEGATIVE,0.9967681169509888
375,POSITIVE,0.9997171759605408
376,NEGATIVE,0.9943709969520569
377,NEGATIVE,0.8493992686271667
378,POSITIVE,0.9998352527618408
379,NEGATIVE,0.9620478749275208
380,NEGATIVE,0.8594865798950195
381,NEGATIVE,0.9651638865470886
382,NEGATIVE,0.9817166924476624
383,POSITIVE,0.9864193797111511
384,NEGATIVE,0.9928683638572693
385,NEGATIVE,0.991081953048706
386,NEGATIVE,0.9799741506576538
387,NEGATIVE,0.9949182868003845
388,NEGATIVE,0.9869311451911926
389,NEGATIVE,0.9912464022636414
390,NEGATIVE,0.8929901123046875
391,NEGATIVE,0.9896883964538574
392,NEGATIVE,0.989803671836853
393,NEGATIVE,0.9725484848022461
394,NEGATIVE,0.9821245670318604
395,NEGATIVE,0.9711308479309082
396,NEGATIVE,0.9903008937835693
397,NEGATIVE,0.9991542100906372
398,NEGATIVE,0.7840882539749146
399,NEGATIVE,0.994733452796936
400,NEGATIVE,0.988952100276947
401,POSITIVE,0.9578036069869995
402,NEGATIVE,0.9975423812866211
403,NEGATIVE,0.9947375655174255
404,NEGATIVE,0.9992194175720215
405,NEGATIVE,0.9906207323074341
406,POSITIVE,0.9997504353523254
407,NEGATIVE,0.9828450679779053
408,NEGATIVE,0.8033239841461182
