Primary ASIN,Product Title,Rating,Global Ratings,Global Reviews,Product URL,Review No.,Variant ASIN,Variant Details,Review URL,Reviewer Name,Reviewer Profile,Review Rating,Reviewed In,Review Date,Review Title,Review Description,Helpful Vote,Verified Purchase
B005XGWIA6,"Delonghi ESAM5500B Perfecta Digital Super Automatic Espresso Machine with Cappuccino Function, Black",4.2 out of 5,49,42,https://www.amazon.com/Delonghi-ESAM5500B-Perfecta-Automatic-Cappuccino/dp/B005XGWIA6/ref=cm_cr_arp_d_product_top?ie=UTF8,11,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R2L7L7I8WKP5AJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005XGWIA6,Gensy,https://www.amazon.com/gp/profile/amzn1.account.AFMRY7OIZFOMUFABUQSLHYFEJEHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"May 3, 2020",5 start,Good stuff,N/A,Yes
B005XGWIA6,"Delonghi ESAM5500B Perfecta Digital Super Automatic Espresso Machine with Cappuccino Function, Black",4.2 out of 5,49,42,https://www.amazon.com/Delonghi-ESAM5500B-Perfecta-Automatic-Cappuccino/dp/B005XGWIA6/ref=cm_cr_arp_d_product_top?ie=UTF8,12,N/A,N/A,https://www.amazon.com/gp/customer-reviews/RZ2J2N04WZ9Q5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005XGWIA6,john masterson,https://www.amazon.com/gp/profile/amzn1.account.AGFNZDFCZD3INQGCHMC3AK2OGNYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"July 4, 2016",Five Stars,Works great use lavazza super cremation beans like being in Italy,3 people found this helpful,Yes
B005XGWIA6,"Delonghi ESAM5500B Perfecta Digital Super Automatic Espresso Machine with Cappuccino Function, Black",4.2 out of 5,49,42,https://www.amazon.com/Delonghi-ESAM5500B-Perfecta-Automatic-Cappuccino/dp/B005XGWIA6/ref=cm_cr_arp_d_product_top?ie=UTF8,13,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R1PMY5U8X47GF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005XGWIA6,Magdi,https://www.amazon.com/gp/profile/amzn1.account.AHBQJ3AHYWZFS36545ZI7473CUCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"July 2, 2014",The best espresso machine I ever had,"The best espresso machine I ever had, I had three regular espresso machines the past 20 years, I never had the quality of the coffee drink like I got from the Delonghi ESAM55ooB, I am very happy I bought it, totally recommend it.",3 people found this helpful,Yes
B005XGWIA6,"Delonghi ESAM5500B Perfecta Digital Super Automatic Espresso Machine with Cappuccino Function, Black",4.2 out of 5,49,42,https://www.amazon.com/Delonghi-ESAM5500B-Perfecta-Automatic-Cappuccino/dp/B005XGWIA6/ref=cm_cr_arp_d_product_top?ie=UTF8,14,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R3002BQIUHTR2H/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005XGWIA6,Mom,https://www.amazon.com/gp/profile/amzn1.account.AGZSI6QKDS5U6P6CGTOJZACDVWRQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"December 17, 2013",Great machine!,"The machine is great! Very easy to operate! Makes great coffee! Easy to clean! Even ""not coffee"" drinkers appreciate the taste!",2 people found this helpful,Yes
B005XGWIA6,"Delonghi ESAM5500B Perfecta Digital Super Automatic Espresso Machine with Cappuccino Function, Black",4.2 out of 5,49,42,https://www.amazon.com/Delonghi-ESAM5500B-Perfecta-Automatic-Cappuccino/dp/B005XGWIA6/ref=cm_cr_arp_d_product_top?ie=UTF8,15,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R1G6VVZNDBTU8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005XGWIA6,TVT Italian Gears & Motors,https://www.amazon.com/gp/profile/amzn1.account.AFGNAMUK4M7XX3HS4NUQPIZMQ6OA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"April 18, 2014","It should be called the DeLonghi ""AWESEME"".","Yes, my niece bought a Nesspresso machine and says it is great.  I am sure it is if you want to buy little pouches of coffee juice to make your shot every morning.  The DeLonghi AWESOME takes the beans of your choice, your milk, and does all the work to make you a Cappuccino, Cafelatte, or Espresso.  For every 10 drinks or so, you do need to empty the grounds container, add water, add some beans.  Between milk based drinks you should push the clean button for a few seconds (oh my, work, work, work).The one and only thing else that would improve it for my wife is to make the milk a touch hotter.",10 people found this helpful,Yes
B005XGWIA6,"Delonghi ESAM5500B Perfecta Digital Super Automatic Espresso Machine with Cappuccino Function, Black",4.2 out of 5,49,42,https://www.amazon.com/Delonghi-ESAM5500B-Perfecta-Automatic-Cappuccino/dp/B005XGWIA6/ref=cm_cr_arp_d_product_top?ie=UTF8,16,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R3HHXWY0WDP9Y4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005XGWIA6,Troy,https://www.amazon.com/gp/profile/amzn1.account.AH4RWIBORSTDJ2YK5CPTB6KVNDDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"March 7, 2016",Everyone needs one of these.,Just amazing. I have one now here in the US and one in my home in Germany. Makes you miss Starbucks a little less..,One person found this helpful,Yes
B005XGWIA6,"Delonghi ESAM5500B Perfecta Digital Super Automatic Espresso Machine with Cappuccino Function, Black",4.2 out of 5,49,42,https://www.amazon.com/Delonghi-ESAM5500B-Perfecta-Automatic-Cappuccino/dp/B005XGWIA6/ref=cm_cr_arp_d_product_top?ie=UTF8,17,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R14B3YA8RYDKGE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005XGWIA6,Yelena (WI),https://www.amazon.com/gp/profile/amzn1.account.AFBYOBU22VAPI4HWIYEFKOA7GDMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,1.0 out of 5 stars,the United States,"December 31, 2013",not a good machine anymore.,This machine started leaking after the very first week. Esspresso was not very hot and milk was not even warm.,6 people found this helpful,Yes
B005XGWIA6,"Delonghi ESAM5500B Perfecta Digital Super Automatic Espresso Machine with Cappuccino Function, Black",4.2 out of 5,49,42,https://www.amazon.com/Delonghi-ESAM5500B-Perfecta-Automatic-Cappuccino/dp/B005XGWIA6/ref=cm_cr_arp_d_product_top?ie=UTF8,18,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R5CE8LSFOWC7O/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005XGWIA6,E. Ives,https://www.amazon.com/gp/profile/amzn1.account.AFYZWSQN4R2HP2SVVCMHYWC2DVZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,3.0 out of 5 stars,the United States,"March 14, 2019",Long relationship,"I don't know how long we've had this model, maybe upwards of 15 years.  It's a member of the family, as much as an inanimate object can be, anyway.  Maybe, more like a pet.  A bit of a needy pet. It enhances your life and does so much to make you happy, that you are happy to give it the care that it demands lol. So, here's what I've come to expect with the machine: It dies every two years. It was purchased at Williams & Sonoma with their lifetime guarantee.  So for the first couple two-year cycles, I was able to just take it back and exchange it. Finally, they told me I had gotten my last exchange, and marked the receipt likewise. I figured, fair enough. They had been pretty decent about it up til then. So I went the warrantee route (that particular exchange still had a few months left on the two-year warranty.)  Delonghi sent me a box and directions where to send it. That was a joke. The repair people were, anyway.  It broke again in just a few weeks.  After that, I started shipping it to a more reputable repair outfit for every bi-annual breakdown. After some time, my husband said I couldn't do that anymore (it was at least $200 each time.) That ushered us into the phase of you-tube videos and buying parts online.  That worked at least once, as I recall.  Now it's broken down again, and it might be its last life.  We tried one DIY repair, which flopped.  I was actually on here considering buying another one, looking at reviews, and decided to chronicle my experience for future buyers.  Why am I looking at another Delonghi Perfecta? Why would I want to buy a mere coffeemaker for the price of a major appliance, except that it breaks down like clockwork every two years? Like I said, it's kind of like my pet, lol, that needs to go to the vet every two years.  I actually love that machine.  It's been a part of our lives for so long now.",3 people found this helpful,No
B005XGWIA6,"Delonghi ESAM5500B Perfecta Digital Super Automatic Espresso Machine with Cappuccino Function, Black",4.2 out of 5,49,42,https://www.amazon.com/Delonghi-ESAM5500B-Perfecta-Automatic-Cappuccino/dp/B005XGWIA6/ref=cm_cr_arp_d_product_top?ie=UTF8,19,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R39HJ30O1XNWFM/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005XGWIA6,Cindy,https://www.amazon.com/gp/profile/amzn1.account.AEA3SX2M4ZAFWY6JGLB4UDBBJAJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"June 22, 2020",Excellent home machine!,"I have had this coffee machine now for 5 years.  I would love to say I'm very good with maintenance & up-keep, but I would lying!.  I do, however, take care of it, descaling and such.  I've had to replace some parts because I am a heavy, multi times per day user of this machine.The front, infuser piece (where the coffee actually comes out of the machine), was cracked (which I didnt realize) until I went to an awesome You Tube link showing how to break down the machine, clean it properly and get it back together.  BTW, I ordered a grinder to have on hand, just in case.  Works like new now.",N/A,No
B005XGWIA6,"Delonghi ESAM5500B Perfecta Digital Super Automatic Espresso Machine with Cappuccino Function, Black",4.2 out of 5,49,42,https://www.amazon.com/Delonghi-ESAM5500B-Perfecta-Automatic-Cappuccino/dp/B005XGWIA6/ref=cm_cr_arp_d_product_top?ie=UTF8,20,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R1KYW9HSW69SH7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005XGWIA6,Petal,https://www.amazon.com/gp/profile/amzn1.account.AEVA3LOG6EZGEOUWSQYEEFG5A7UA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,1.0 out of 5 stars,the United States,"June 27, 2014",Not hot enough,"I purchased this machine but was very disappointed with the milk frothing feature.  It is automatic and there wasn't a way to control the heat of the milk.  I found it lukewarm every time.  When I was accustomed with my old delonghi magnifica of heating my milk to a lovely 160 degrees, which of course cools when you pour etc.. but found the temperature on this device to never get higher than 120-125.  Very disappointing.  I loved the ease of the machine, but my old Delonghi had the best fine froth.  I would have kept this machine if I could have a frothing wand OPTION instead of the milk pitcher, but no. Had to send it back and felt lucky to get my money back without a restocking fee.",5 people found this helpful,No
B005XGWIA6,"Delonghi ESAM5500B Perfecta Digital Super Automatic Espresso Machine with Cappuccino Function, Black",4.2 out of 5,49,42,https://www.amazon.com/Delonghi-ESAM5500B-Perfecta-Automatic-Cappuccino/dp/B005XGWIA6/ref=cm_cr_arp_d_product_top?ie=UTF8,21,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R38L36V2UWYWY8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005XGWIA6,Ian Richards,https://www.amazon.com/gp/profile/amzn1.account.AFXHKH76URZZ56TQFBV5CVO6I5CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"October 21, 2021",Reliable machine and great tasting coffee made very simply,"Our machine is about 6 years old and has moved countries with us twice. We use it every day about 4-5 times a day, it works as well now as when it was new. Never had a single problem with it. The unit is doing reliable and because it is so easy to use, 1 button only, and makes great coffee, we will never go back to instant. When this one eventually breaks down forever, I will buy another one the next day, this same model. Think no further, for reliability and great tasting coffee made easy, look no further. You can use beans or ground coffee.",N/A,No
B005XGWIA6,"Delonghi ESAM5500B Perfecta Digital Super Automatic Espresso Machine with Cappuccino Function, Black",4.2 out of 5,49,42,https://www.amazon.com/Delonghi-ESAM5500B-Perfecta-Automatic-Cappuccino/dp/B005XGWIA6/ref=cm_cr_arp_d_product_top?ie=UTF8,22,N/A,N/A,https://www.amazon.com/gp/customer-reviews/RF06GYVCL0GBN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005XGWIA6,Chris,https://www.amazon.com/gp/profile/amzn1.account.AEKXBOM4CGPPVOV25MUUTO7TEIMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"October 5, 2014",Expensive but actually saves money vs coffee shop,"Expensive but actually saves money vs coffee shop. It should pay for itself in a year if you enjoy great coffee often. We caught a good deal on this and have been happy. We have had it 6 months now and put through 300 cappuccinos according to the statistics recorded by the machine. The taste is excellent.  The machine easy to use and no issues so far. We use distilled water to avoid descaling which can be expensive if using their solution.  We use glass coffee cups with wire like handles that we bought online and it is nice to see the cappuccino as it swirls in the cup and to see its different layers of milk, foam and coffee!  Use whole coffee beans made for espresso for best taste. Know that a latte is more milk than foam and vise versa for a cappuccino. And also know that a macchiato is just hot milk with just enough coffee to leave a mark (""marked milk"" hence the name) on top of the milk. The name cappuccino is an Italian reference to a monks cap, or hat.  Buy some shakers for cinnamon, cocoa etc. know that nutmeg isn't too good for cappuccinos as it it bitter and kills the foam. Use it for spiced drinks or maybe chocolate drinks.",13 people found this helpful,No
B005XGWIA6,"Delonghi ESAM5500B Perfecta Digital Super Automatic Espresso Machine with Cappuccino Function, Black",4.2 out of 5,49,42,https://www.amazon.com/Delonghi-ESAM5500B-Perfecta-Automatic-Cappuccino/dp/B005XGWIA6/ref=cm_cr_arp_d_product_top?ie=UTF8,23,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R2P30ZEVH0T5H3/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005XGWIA6,Alex Martinez,https://www.amazon.com/gp/profile/amzn1.account.AGQZ25ZADGH6YVHRQVY5MYF4WXKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,1.0 out of 5 stars,the United States,"July 13, 2014",PIECE OF JUNK - DO NOT BUY,"DO NOT BUY Delonghi Products.  I am through buying any product from them, after my experience with this espresso machine.  I bought this espresso machine in early 2014.  This was machine was to replace a ESAM 3300 which lasted 7 years, and was beginng to show its age.  We were very happy with it, but updated for the frother capability in this model.This model was purchased through Amazon.  As additional prodection, I also purchased the Delonghi extended warranty for $150 not long after I purchased this espresso maker.About two months ago, after more than 2 years of good service, the pump which produces the frothed milk has become noticably weak.  So much so, that it no longer makes a cappuchino the way it used to when we first bought the macine,  The machine will froth the milk about 50% of the required volume, and then the stream of milk slows down and stops.  A message indicator states the coffee grinder must be for a coarser grind.  Not sure what the grind setting of the coffee has to do with the stream of frothed milk.  Changed the setting, but no change.I called the customer service line and they tried to help me troubleshoot the issue, but the end result was for the technician to advise that the machine had to be serviced.When i provided the certificate number of my Delonghi extended warranty, they told me that is was invald, since I did not buy the machine from an authorized dealer - mistake number 1 - do not buy this type of appliance from Amazon.Second, the technican told me that they would not be able to refund my extended warranty - no reason given. - mistake #2.Based on this experience, I am never going to buy anything again from Delonghi.  I mistakenly assumed that that they were more like the reputable high end manufacturers like, Kitchenaid, Le Creuset, and All Clad, who stands by their products and prompty addresses any defects.However, what really irks is their failure to refund the $150 paid for the warranty they refuse to honor.This is a sign of a company with a poor reputation which does not stand by their products.  Next time I buy an espresso machine, I will likely purchase one made by Miele, given their reputation for solid workmanship and design.",8 people found this helpful,No
B005XGWIA6,"Delonghi ESAM5500B Perfecta Digital Super Automatic Espresso Machine with Cappuccino Function, Black",4.2 out of 5,49,42,https://www.amazon.com/Delonghi-ESAM5500B-Perfecta-Automatic-Cappuccino/dp/B005XGWIA6/ref=cm_cr_arp_d_product_top?ie=UTF8,24,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R1S2J670LUW5G9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005XGWIA6,Jessica R. Sturm,https://www.amazon.com/gp/profile/amzn1.account.AHLJRAB4LY4AYXUAA6JRZB3ECXUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"October 6, 2017",great machine for the money,"My wife and I both work from home and love good coffee.  We drink many coffees throughout the entire day from 5am until about 5pm.  And the Delongi Perfecta is great!  It delivers a consistent coffee every time  It's a great home, entry-level espresso machine.  It is not a professional espresso machine that you see for $5k+ but for the price it's perfect.  We have had ours for about 6 years and have had no major issues.  Standard servicing every 3rd year but that is to be expected.",2 people found this helpful,No
